name,ttm,08/31/2023,07/31/2023,06/30/2023,05/31/2023,04/28/2023,03/31/2023,02/28/2023,01/31/2023,12/30/2022,11/30/2022,10/31/2022,09/30/2022,09/08/2022,08/31/2022,07/29/2022,06/30/2022,05/31/2022,04/29/2022,03/31/2022,02/28/2022,01/31/2022,12/31/2021,11/30/2021,10/29/2021,09/30/2021,08/31/2021,07/30/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,03/29/2021,03/02/2021,02/26/2021,02/05/2021,01/29/2021,01/08/2021,12/31/2020,12/11/2020,11/30/2020,11/19/2020,10/30/2020,10/29/2020,09/30/2020,09/24/2020,09/10/2020,09/02/2020,08/31/2020,08/19/2020,07/31/2020,07/14/2020,07/09/2020,06/30/2020,05/29/2020,05/06/2020,04/30/2020,04/13/2020,03/31/2020,03/05/2020,02/28/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,10/24/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013
MarketCap,"8,524,317,353","9,990,243,620","10,257,972,669","10,534,938,290","9,211,534,739","9,716,348,654","9,386,479,781","9,903,538,148","10,327,093,936","9,246,545,963","9,983,564,020","9,203,502,000","7,877,901,216","8,621,304,018","8,353,397,984","9,284,481,250","8,599,165,252","9,803,419,318","10,030,834,060","9,638,809,698","10,104,150,217","10,826,703,656","11,683,277,375","11,089,996,377","11,507,979,094","11,855,952,247","12,915,349,502","12,252,494,909","12,504,323,145","12,640,123,066","12,091,256,674","11,311,908,021","11,457,674,465","10,233,695,778","9,869,859,267","10,473,119,516","9,760,675,414","11,042,841,019","10,615,338,797","10,085,635,263","10,496,129,270","10,504,412,781","9,065,842,977","9,029,947,761","9,124,486,272","8,820,283,293","8,947,565,432","9,666,063,883","9,536,014,741","9,288,829,138","9,173,537,345","9,613,036,566","9,270,899,520","9,428,060,531","9,194,356,731","9,036,660,141","9,271,821,723",,"8,485,929,254","11,357,454,023","10,648,134,024","11,991,026,556","11,547,807,356","11,152,774,096","10,782,037,042","10,613,155,259","9,641,325,235","8,989,340,636","9,668,186,657","10,385,697,798","9,117,430,767","9,322,232,406","8,568,315,567","8,497,471,816","8,125,571,457","7,543,551,139","8,706,157,333","8,149,130,561","8,604,450,058","8,286,188,959","7,746,570,142","7,346,058,565","7,257,746,330","7,328,965,874","8,118,364,301","8,006,045,507","8,185,821,972","7,561,592,438","7,996,887,729","7,925,605,749","8,213,348,712","7,476,265,493","7,716,577,419","7,704,814,509","7,492,406,902","7,493,359,771","7,211,196,004","6,930,276,983","6,256,638,786","6,144,987,392","6,424,392,287","6,129,624,923","6,615,360,000","6,829,852,568","6,942,053,179","6,720,824,000","6,475,429,700","6,265,772,824","6,097,047,000","6,054,136,200","5,813,230,645","6,327,743,793","6,446,241,084","6,250,580,738","5,524,536,526","5,711,370,487","6,057,252,847","5,753,988,137","5,974,044,219","5,850,621,460","5,872,878,910","5,542,607,479","5,175,853,914","5,314,809,444","5,154,984,356","5,082,230,630","4,577,337,857","4,941,487,951","4,941,487,951","5,471,278,230","5,057,167,721","4,763,718,783","5,033,812,974","5,219,152,670","4,739,009,830","4,243,502,419"
EnterpriseValue,"10,261,017,353","11,726,943,620","11,994,672,669","12,364,038,290","11,040,634,739","11,545,448,654","11,192,979,781","11,710,038,148","12,271,993,936","11,191,445,963","11,928,464,020","11,148,402,000","8,989,001,216","9,732,404,018","9,464,497,984","10,395,581,250","9,733,465,252","10,937,719,318","11,165,134,060","10,683,009,698","11,148,350,217","11,753,703,656","12,610,277,375","12,016,996,377","12,434,979,094","12,826,152,247","13,885,549,502","13,222,694,909","13,539,923,145","13,675,723,066","13,126,856,674","12,261,108,021","12,406,874,465","11,182,895,778","10,819,059,267","11,473,319,516","10,760,875,414","12,043,041,019","11,615,538,797","11,085,835,263","11,496,329,270","11,504,612,781","10,066,042,977","10,030,147,761","10,251,386,272","9,947,183,293","10,074,465,432","10,792,963,883","10,662,914,741","10,415,729,138","10,300,437,345","10,799,136,566","10,456,999,520","10,614,160,531","10,380,456,731","10,222,760,141","10,457,921,723","9,940,751,991","9,558,329,254",,"11,720,534,024","13,185,226,556","12,742,007,356","12,346,974,096","11,976,237,042",,"10,911,725,235","10,259,740,636","10,938,586,657","11,668,297,798","10,400,030,767","10,604,832,406","9,729,315,567","9,658,471,816","9,388,571,457","8,806,551,139","9,969,157,333","9,412,130,561","9,875,950,058","9,557,688,959","9,018,070,142","8,703,658,565","8,615,346,330","8,686,565,874","9,129,464,301","9,017,145,507","9,297,921,972","8,673,692,438","9,108,987,729","9,037,705,749","9,408,848,712","8,671,765,493","8,912,077,419","8,967,114,509","8,754,706,902","8,755,659,771","8,362,596,004","8,081,676,983","7,515,738,786","7,404,087,392","7,683,492,287","7,388,724,923","7,931,960,000","8,146,452,568","8,258,653,179","8,091,324,000","7,845,929,700","7,636,272,824","7,442,747,000","7,399,836,200","7,272,930,645","7,787,443,793","7,905,941,084","7,710,280,738","6,575,836,526","6,762,670,487","7,108,552,847","6,776,488,137","6,996,544,219","6,873,121,460","6,846,978,910","6,516,707,479","6,203,953,914","6,342,909,444","6,183,084,356","6,110,330,630","5,671,737,857","6,035,887,951","6,035,887,951","6,600,778,230","6,186,667,721","5,893,218,783","6,150,312,974","6,335,652,670","4,375,309,830","3,879,802,419"
PeRatio,"16.6","19.455","19.976","21.664","18.906",,"20.565","21.717","23.941",,"23.147","21.338","17.246",,"18.288",,"18.791","21.43",,"20.558","21.446","24.112","26.02","24.291",,"26.02","28.344",,"30.51","30.768","29.432","37.056",,,,,,,"35.92",,"35.198",,,,"32.324",,,,"33.788",,"32.503",,,"29.851",,,"29.361",,"21.601",,,"26.998","26",,"24.225",,"22.533",,"22.509",,"20.961","21.432",,"19.815","26.418","24.526","28.182","26.378",,"29.268","27.362",,"26.446","26.706",,"29.512","24.463",,"23.903","23.69",,"30.39","31.367","32.842","31.834",,"32.076","30.758","28.185",,"28.717","27.399","33.779","34.912",,"40.366","39.326",,"40.069","39.623",,"54.033","55.09",,"26.819","27.726","29.405","29.92",,"30.423","31.859",,,"33.598",,"32.163","248.576",,"268.351","195.32",,"170.061","158.091","164.697","58.651","52.519"
ForwardPeRatio,"14.265","16.892","17.361","17.794","15.552",,"16.667","18.083","19.342",,"18.727","17.361","14.815",,"17.544",,"17.391","19.841",,"19.531","20.367","21.322","22.989","21.459",,"22.573","26.385",,"27.248","27.473","26.316","25.707",,,,,,,"23.923",,"23.474",,,,"21.978",,,,"24.331",,"23.474",,,"24.039",,,"23.641",,"17.953",,,"23.81","22.936",,"21.368",,"19.342",,"21.322",,"19.96","20.408",,"18.484","17.182","15.949","18.315","17.153",,"19.608","18.315",,"17.361","17.544",,"18.692","20.534",,"20.08","19.92",,"21.142","21.978","21.93","21.231",,"20.45","19.608","17.668",,"17.889","17.065","18.315","21.142",,"20.833","18.083",,"17.094","16.892",,"19.724","19.96",,"17.301","17.889","18.868","17.953",,"18.692","18.587",,,"18.868",,"18.939","16.863",,"17.212","18.939",,"16.639","17.606",,,
PegRatio,"1.385","1.641","1.685","1.65","1.44",,"1.462","1.584","2.172",,"2.105","1.95","1.641",,"1.943",,"1.543","1.759",,"1.8","1.878","2.516","2.715","2.534",,"2.682","3.14",,"3.49","3.52","3.367","3.908",,,,,,,"3.58",,"3.508",,,,"3.371",,,,"3.731",,"3.598",,,"3.452",,,"3.395",,"2.303",,,"2.883","2.777",,"2.587",,"2.274",,"2.507",,"2.366","2.42",,"2.287","1.671","1.551","1.782","1.668",,"1.863","1.742",,"1.698","1.715",,"1.865","1.908",,"1.865","1.848",,"1.963","2.052",,,,,,,,,,,,,,,,,,,"1.359","1.375",,"1.179","1.218","1.302","1.239",,"1.369","1.361",,,"1.083",,"1.127","1.004",,"0.977","1.077",,"0.934","0.987",,,
PsRatio,"2.373","2.782","2.856","3.051","2.663",,"2.88","3.042","3.345",,"3.234","2.981","2.738",,"2.904",,"3.037","3.463",,"3.465","3.614","3.877","4.184","3.906",,"4.186","4.56",,"4.692","4.732","4.526","4.286",,,,,,,"3.995",,"3.915",,,,"3.381",,,,"3.535",,"3.4",,,"3.338",,,"3.283",,"3.04",,,"4.318","4.158",,"3.875",,"3.526",,"3.522",,"3.342","3.418",,"3.152","3.103","2.88","3.31","3.098",,"3.278","3.065",,"2.965","2.994",,"3.353","3.521",,"3.441","3.41",,"3.265","3.37","3.434","3.328",,"3.278","3.143","2.872",,"2.927","2.792","3.066","3.168",,"3.186","3.104",,"2.985","2.952",,"3.047","3.107",,"2.664","2.754","2.921","2.766",,"2.813","2.807",,,"2.513",,"2.406","2.185",,"2.359","2.614",,"2.276","2.395","2.495","2.294","2.054"
PbRatio,"7.487","8.774","9.009","10.085","8.818",,"9.938","10.485","13.013",,"12.58","11.597","10.14",,"10.752",,"11.595","13.219",,"12.7","13.253","12.528","13.519","12.833",,"15.122","16.474",,"17.183","17.37","16.616","13.639",,,,,,,"12.878",,"12.733",,,,"13.468",,,,"14.075",,"13.54",,,"15.423",,,"15.167",,"11.16",,,"17.505","16.858",,"15.74",,"14.597",,"14.638",,"14.388","14.711",,"12.993","13.613","12.638","14.586","13.652",,"16.376","15.309",,"15.74","15.895",,"19.744","22.293",,"21.778","21.584",,"28.18","29.086","50.89","49.487",,"63.647","61.167","41.216",,"42.321","40.38","47.524","49.065",,"91.192","87.862",,"238.166","236.49",,"436.396","444.568",,"116.798","120.748","128.06",,,,,,,,,,,,,,,,,"4.115","3.736","3.346"
EnterprisesValueRevenueRatio,"2.842"
EnterprisesValueEBITDARatio,"12.964"
