Date,Open,High,Low,Close,Adj Close,Volume
1982-10-25,0.000000,5.147192,5.047890,5.047890,1.325467,165403
1982-10-26,0.000000,4.998238,4.452073,4.733431,1.242898,703153
1982-10-27,0.000000,4.849284,4.766532,4.799633,1.260281,191838
1982-10-28,0.000000,4.898936,4.832734,4.849284,1.273318,53624
1982-10-29,0.000000,5.296147,4.816183,5.246495,1.377617,235643
1982-11-01,0.000000,5.296147,5.213394,5.229945,1.373271,122353
1982-11-02,0.000000,5.461651,5.213394,5.428550,1.425420,249993
1982-11-03,0.000000,5.660257,5.461651,5.643706,1.481916,119332
1982-11-04,0.000000,5.676807,5.527853,5.544403,1.455841,373857
1982-11-05,0.000000,5.560954,5.378899,5.461651,1.434112,173711
1982-11-08,0.000000,5.544403,5.395449,5.544403,1.455841,83835
1982-11-09,0.000000,5.627156,5.494752,5.627156,1.477570,358751
1982-11-10,0.000000,5.676807,5.560954,5.577504,1.464532,570981
1982-11-11,0.000000,5.577504,5.428550,5.461651,1.434112,58911
1982-11-12,0.000000,5.511303,5.428550,5.478202,1.438458,51358
1982-11-15,0.000000,5.445101,5.213394,5.229945,1.373271,183530
1982-11-16,0.000000,5.263046,4.965137,4.965137,1.303738,191838
1982-11-17,0.000000,5.345798,5.080991,5.329248,1.399346,674453
1982-11-18,0.000000,5.428550,5.362348,5.378899,1.412384,113290
1982-11-19,0.000000,5.527853,5.378899,5.478202,1.438458,269630
1982-11-22,0.000000,5.610605,5.494752,5.527853,1.451496,237154
1982-11-23,0.000000,2.780477,2.697725,2.763927,0.725748,407844
1982-11-24,0.000000,2.813578,2.780477,2.813578,0.738785,680495
1982-11-26,0.000000,2.846679,2.797027,2.846679,0.747476,182774
1982-11-29,0.000000,2.979082,2.830128,2.979082,0.782243,375367
1982-11-30,0.000000,3.227339,2.979082,3.227339,0.847430,1044533
1982-12-01,0.000000,3.227339,3.144587,3.161137,0.830047,293799
1982-12-02,0.000000,3.161137,3.045284,3.078385,0.808318,451649
1982-12-03,0.000000,3.078385,3.012183,3.045284,0.799626,237154
1982-12-06,0.000000,3.078385,2.995633,3.078385,0.808318,512826
1982-12-07,0.000000,3.128037,3.012183,3.012183,0.790934,234132
1982-12-08,0.000000,3.061835,3.012183,3.061835,0.803972,224314
1982-12-09,0.000000,3.028734,2.929431,3.028734,0.795281,280959
1982-12-10,0.000000,3.078385,2.979082,2.979082,0.782243,265098
1982-12-13,0.000000,2.979082,2.813578,2.979082,0.782243,850430
1982-12-14,0.000000,3.227339,3.012183,3.045284,0.799626,1221265
1982-12-15,0.000000,3.012183,2.830128,2.846679,0.747476,438054
1982-12-16,0.000000,2.896330,2.813578,2.846679,0.747476,1169907
1982-12-17,0.000000,2.979082,2.846679,2.962532,0.777898,235643
1982-12-20,0.000000,3.128037,3.028734,3.028734,0.795281,212985
1982-12-21,0.000000,3.061835,2.995633,3.012183,0.790934,67974
1982-12-22,0.000000,3.144587,3.045284,3.078385,0.808318,344401
1982-12-23,0.000000,3.111486,3.078385,3.094936,0.812664,83835
1982-12-27,0.000000,3.210789,3.078385,3.210789,0.843084,174466
1982-12-28,0.000000,3.210789,3.177688,3.177688,0.834393,109514
1982-12-29,0.000000,3.243890,3.177688,3.210789,0.843084,1177460
1982-12-30,0.000000,3.243890,3.177688,3.177688,0.834393,108758
1982-12-31,0.000000,3.210789,3.128037,3.177688,0.834393,212985
1983-01-03,0.000000,3.210789,3.078385,3.111486,0.817009,1734091
1983-01-04,0.000000,3.144587,3.045284,3.128037,0.821355,395004
1983-01-05,0.000000,3.310092,3.144587,3.310092,0.869159,499986
1983-01-06,0.000000,3.574899,3.293541,3.574899,0.938691,361772
1983-01-07,0.000000,3.608000,3.392844,3.409394,0.895233,1222776
1983-01-10,0.000000,3.508697,3.409394,3.492147,0.916962,725055
1983-01-11,0.000000,3.558348,3.459046,3.492147,0.916962,204677
1983-01-12,0.000000,3.558348,3.475596,3.475596,0.912617,182774
1983-01-13,0.000000,3.525248,3.459046,3.475596,0.912617,166914
1983-01-14,0.000000,3.541798,3.475596,3.525248,0.925655,131416
1983-01-17,0.000000,3.558348,3.508697,3.541798,0.930000,219782
1983-01-18,0.000000,3.541798,3.425945,3.425945,0.899580,132172
1983-01-19,0.000000,3.359743,3.177688,3.227339,0.847430,834569
1983-01-20,0.000000,3.210789,3.012183,3.128037,0.821355,652550
1983-01-21,0.000000,3.111486,3.045284,3.111486,0.817009,197880
1983-01-24,0.000000,3.128037,2.995633,3.028734,0.795281,329296
1983-01-25,0.000000,3.111486,3.045284,3.061835,0.803972,239419
1983-01-26,0.000000,3.061835,3.012183,3.012183,0.790934,277938
1983-01-27,0.000000,3.144587,3.045284,3.144587,0.825701,370080
1983-01-28,0.000000,3.260440,3.177688,3.210789,0.843084,266609
1983-01-31,0.000000,3.243890,3.194238,3.210789,0.843084,70995
1983-02-01,0.000000,3.376293,3.177688,3.343193,0.877851,176732
1983-02-02,0.000000,3.508697,3.343193,3.492147,0.916962,405578
1983-02-03,0.000000,3.641101,3.525248,3.641101,0.956075,284735
1983-02-04,0.000000,3.806605,3.574899,3.773504,0.990842,366304
1983-02-07,0.000000,3.839706,3.657651,3.690752,0.969113,1231084
1983-02-08,0.000000,3.657651,3.541798,3.591449,0.943037,254525
1983-02-09,0.000000,3.624550,3.591449,3.624550,0.951729,43050
1983-02-10,0.000000,3.624550,3.558348,3.574899,0.938691,57400
1983-02-11,0.000000,3.740404,3.574899,3.707303,0.973458,341380
1983-02-14,0.000000,3.740404,3.657651,3.707303,0.973458,223559
1983-02-15,0.000000,3.773504,3.690752,3.723853,0.977804,401046
1983-02-16,0.000000,3.806605,3.740404,3.740404,0.982150,384430
1983-02-17,0.000000,3.707303,3.641101,3.641101,0.956075,58911
1983-02-18,0.000000,3.723853,3.558348,3.723853,0.977804,761308
1983-02-22,0.000000,3.823156,3.707303,3.756954,0.986495,140479
1983-02-23,0.000000,3.872807,3.773504,3.806605,0.999533,154074
1983-02-24,0.000000,3.872807,3.823156,3.839706,1.008224,203922
1983-02-25,0.000000,3.839706,3.790055,3.806605,0.999533,57400
1983-02-28,0.000000,3.823156,3.674202,3.707303,0.973458,194103
1983-03-01,0.000000,3.972110,3.740404,3.972110,1.042990,614787
1983-03-02,0.000000,3.972110,3.889358,3.939009,1.034299,93653
1983-03-03,0.000000,3.972110,3.922459,3.972110,1.042990,541526
1983-03-04,0.000000,3.972110,3.872807,3.972110,1.042990,131416
1983-03-07,0.000000,4.021761,3.905908,4.005211,1.051682,231867
1983-03-08,0.000000,4.021761,3.905908,3.905908,1.025608,322499
1983-03-09,0.000000,3.922459,3.856257,3.905908,1.025608,45316
1983-03-10,0.000000,3.939009,3.856257,3.905908,1.025608,101961
1983-03-11,0.000000,3.905908,3.839706,3.872807,1.016916,90632
1983-03-14,0.000000,3.790055,3.690752,3.773504,0.990842,96674
1983-03-15,0.000000,3.773504,3.624550,3.707303,0.973458,407088
1983-03-16,0.000000,3.674202,3.541798,3.608000,0.947384,603458
1983-03-17,0.000000,3.591449,3.508697,3.591449,0.943037,560407
1983-03-18,0.000000,3.608000,3.541798,3.541798,0.930000,227335
1983-03-21,0.000000,3.525248,3.442495,3.525248,0.925655,802093
1983-03-22,0.000000,3.839706,3.541798,3.823156,1.003878,1387424
1983-03-23,0.000000,4.170715,3.856257,4.137615,1.086449,525665
1983-03-24,0.000000,4.270018,4.104514,4.104514,1.077757,274162
1983-03-25,0.000000,4.170715,4.038312,4.038312,1.060374,201656
1983-03-28,0.000000,4.121064,4.021761,4.021761,1.056028,148787
1983-03-29,0.000000,4.071413,3.972110,4.005211,1.051682,38519
1983-03-30,0.000000,4.104514,3.988660,4.054862,1.064719,188061
1983-03-31,0.000000,4.071413,4.021761,4.038312,1.060374,61932
1983-04-04,0.000000,4.038312,3.955559,3.972110,1.042990,319478
1983-04-05,0.000000,3.988660,3.972110,3.988660,1.047337,168424
1983-04-06,0.000000,3.972110,3.889358,3.905908,1.025608,185040
1983-04-07,0.000000,3.972110,3.905908,3.972110,1.042990,77792
1983-04-08,0.000000,4.104514,3.988660,4.104514,1.077757,177488
1983-04-11,0.000000,4.203816,4.137615,4.187266,1.099486,88366
1983-04-12,0.000000,4.203816,4.121064,4.170715,1.095140,102716
