name,ttm,09/29/2023,08/31/2023,07/31/2023,06/30/2023,05/31/2023,04/28/2023,03/31/2023,02/28/2023,01/31/2023,12/30/2022,11/30/2022,10/31/2022,09/30/2022,09/02/2022,08/31/2022,07/29/2022,06/30/2022,05/31/2022,04/29/2022,03/31/2022,02/28/2022,01/31/2022,12/31/2021,11/30/2021,10/29/2021,09/30/2021,08/31/2021,07/30/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,02/26/2021,02/19/2021,02/08/2021,01/29/2021,12/31/2020,12/11/2020,11/30/2020,11/20/2020,11/13/2020,11/06/2020,10/30/2020,09/30/2020,09/24/2020,08/31/2020,08/06/2020,07/31/2020,07/30/2020,07/14/2020,06/30/2020,05/29/2020,04/30/2020,03/31/2020,02/28/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/29/2013,10/31/2013,09/30/2013,08/30/2013,07/31/2013,06/28/2013,05/31/2013,04/30/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/28/2012,08/31/2012,07/31/2012,06/29/2012,05/31/2012,04/30/2012,03/30/2012,02/29/2012,01/31/2012,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/29/2011,06/30/2011,05/31/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/29/2010,09/30/2010,08/31/2010,07/30/2010,06/30/2010,05/31/2010,04/30/2010,03/31/2010,02/26/2010,01/29/2010,12/31/2009,11/30/2009,10/30/2009,09/30/2009,08/31/2009,07/31/2009,06/30/2009,05/29/2009,04/30/2009,03/31/2009,02/27/2009,01/30/2009,12/31/2008,11/28/2008,10/31/2008,09/30/2008,08/29/2008,07/31/2008,06/30/2008,05/30/2008,04/30/2008,03/31/2008,02/29/2008,01/31/2008,12/31/2007,11/30/2007,10/31/2007,09/28/2007,08/31/2007,07/31/2007,06/29/2007,05/31/2007,04/30/2007,03/30/2007,02/28/2007,01/31/2007,12/29/2006,11/30/2006,10/31/2006,09/29/2006,08/31/2006,07/31/2006,06/30/2006,05/31/2006,04/28/2006,03/31/2006,02/28/2006,01/31/2006,12/30/2005,11/30/2005,10/31/2005,09/30/2005,08/31/2005,07/29/2005,06/30/2005,05/31/2005,04/29/2005,03/31/2005,02/28/2005,01/31/2005,12/31/2004,11/30/2004,10/29/2004,09/30/2004,08/31/2004,07/30/2004,06/30/2004,05/31/2004,04/30/2004,03/31/2004,02/27/2004,01/30/2004,12/31/2003,11/28/2003,10/31/2003,09/30/2003,08/29/2003,07/31/2003,06/30/2003,05/30/2003,04/30/2003,03/31/2003,02/28/2003,01/31/2003,12/31/2002,11/29/2002,10/31/2002,09/30/2002,08/30/2002,07/31/2002,06/28/2002,05/31/2002,04/30/2002,03/29/2002,02/28/2002,01/31/2002,12/31/2001,11/30/2001,10/31/2001,09/28/2001,08/31/2001,07/31/2001,06/29/2001,05/31/2001,04/30/2001,03/30/2001,02/28/2001,01/31/2001,12/29/2000,11/30/2000,10/31/2000,09/29/2000,08/31/2000,07/31/2000,06/30/2000,05/31/2000,04/28/2000,03/31/2000,02/29/2000,01/31/2000,12/31/1999,11/30/1999,10/29/1999,09/30/1999,08/31/1999,07/30/1999,06/30/1999,05/31/1999,04/30/1999,03/31/1999,02/26/1999,01/29/1999,12/31/1998,11/30/1998,10/30/1998,09/30/1998,08/31/1998,07/31/1998,06/30/1998,05/29/1998,04/30/1998,03/31/1998,02/27/1998,01/30/1998,12/31/1997,11/28/1997,10/31/1997,09/30/1997,08/29/1997,07/31/1997,06/30/1997
MarketCap,"16,607,720,329","17,320,124,421","20,130,102,649","21,746,186,186","19,392,011,105","19,630,125,665","21,484,831,704","21,463,331,000","25,924,983,890","27,822,018,364","23,902,593,494","25,533,621,018","23,841,881,202","22,794,894,000","24,538,879,584","25,030,016,146","27,050,039,613","23,415,970,351","27,086,011,002","29,731,773,210","32,481,750,000","30,293,266,891","31,163,358,612","35,237,463,484","31,003,716,904","31,634,421,796","29,291,031,000","31,443,152,103","30,676,766,218","27,419,813,520","26,293,936,118","26,712,845,456","23,938,510,000","21,828,464,608","22,723,802,095","23,295,177,773","22,842,724,784","24,360,950,434","23,288,572,873","22,094,321,686","22,149,648,577","22,180,685,613","21,202,344,245","20,446,659,878","21,328,000,000","19,747,019,840","21,235,171,801","21,991,859,239","22,391,642,436","22,212,559,742","20,615,949,248","20,209,635,932","19,398,670,958","19,823,947,572","17,036,558,000","18,635,657,015","20,024,619,600","19,518,914,897","18,714,295,664","18,280,177,435","17,433,168,920","16,994,479,848","16,599,786,909","16,562,769,415","16,534,916,276","16,080,914,750","16,103,984,181","15,318,665,265","14,847,460,461","12,793,001,675","13,387,061,824","13,142,976,440","13,303,219,698","13,573,958,567","13,477,719,360","12,993,314,515","12,864,586,267","12,828,542,357","12,763,755,751","12,281,285,742","13,130,679,752","12,590,974,320","12,161,906,971","11,865,181,710","11,138,703,065","11,357,788,256","11,352,170,687","11,095,287,000","10,626,443,961","10,246,667,896","9,934,007,641","10,603,757,738","9,849,203,190","8,825,291,266","8,702,993,520","8,561,636,385","8,356,156,269","8,584,110,431","8,756,432,023","7,931,184,800","7,158,408,817","6,866,605,774","6,623,475,323","5,808,590,051","5,810,057,608","6,555,499,899","6,676,427,937","6,506,055,414","6,078,534,656","6,217,730,180","6,703,637,225","6,269,902,797","6,680,287,004","6,655,072,936","7,014,285,133","6,908,775,377","6,969,157,187","6,341,704,356","6,186,913,011","5,976,650,139","5,263,672,093","5,672,510,172","5,639,505,433","5,537,135,808","5,451,792,345","5,289,148,520","5,169,622,893","5,190,410,156","4,991,306,175","4,527,975,173","4,531,165,455","4,711,667,145","4,539,735,000","4,405,658,794","4,893,588,899","4,195,394,190","4,372,862,174","4,638,522,586","4,524,363,649","4,534,562,271","4,585,236,762","4,384,118,791","4,325,695,887","4,448,441,696","4,615,253,069","4,639,107,750","4,574,128,016","4,514,810,001","4,250,328,557","4,648,234,588","4,536,329,955","4,447,005,257","4,457,593,777","4,272,982,208","4,061,718,335","4,062,145,119","3,773,265,076","4,509,278,822","4,552,077,070","4,297,826,911","4,582,054,162","4,560,404,040","4,328,359,135","4,444,267,762","4,234,651,902","4,026,876,925","3,693,905,350","4,033,437,560","3,842,414,660","3,468,271,217","3,527,267,326","3,145,331,674","2,905,039,624","3,136,716,313","2,968,989,836","2,728,956,991","2,618,924,566","2,818,862,554","2,490,075,527","2,368,090,303","2,375,959,165","2,196,621,456","1,487,834,102","1,397,260,103","1,413,439,434","1,180,800,034","1,178,210,560","1,293,442,143","1,912,422,040","1,944,650,251","1,427,065,183","2,232,588,291","3,612,862,237","3,459,034,592","3,316,125,819","3,126,008,979","3,345,945,147","3,369,363,555","2,974,458,619","2,901,186,979","3,099,655,979","3,213,111,984","3,131,369,260","3,287,889,906","3,068,569,734","2,759,339,435","2,546,468,504","2,862,522,705","3,100,666,904","3,119,825,017","2,958,307,387","3,095,253,723","3,143,754,948","2,912,818,354","3,017,277,666","2,918,340,933","2,745,640,717","2,607,664,973","2,511,892,744","2,359,189,245","1,912,727,939","2,063,996,561","2,171,752,673","1,975,282,697","1,980,444,195","1,806,524,167","1,889,066,172","1,818,226,190","1,859,605,735","1,742,111,129","1,710,223,799","1,561,416,259","1,467,166,239","1,457,004,048","1,363,003,787","1,312,434,117","1,304,204,462","1,458,216,587","1,402,635,329","1,290,307,291","1,283,860,638","1,257,044,961","1,165,676,415","1,101,466,248","1,064,855,828","1,101,093,870","1,220,853,816","1,182,425,731","1,191,479,822","1,115,386,931","1,074,974,511","977,249,556","920,339,140","894,119,369","874,993,821","860,649,660","841,993,398","803,980,152","799,228,497","788,367,913","784,573,121","808,290,568","773,888,560","796,484,850","805,587,534","833,085,225","726,807,596","831,070,378","783,234,142","769,759,146","751,231,027","676,260,270","661,541,183","672,171,635","676,024,738","655,163,801","642,940,596","650,088,397","635,535,862","643,621,560","588,800,528","600,282,219","610,470,199","590,371,077","558,185,980","578,212,262","567,095,244","526,310,997","533,116,139","503,878,270","515,582,642","493,987,859","483,289,952","457,376,704","428,790,660","420,107,445","405,495,849","437,289,472","402,789,933","395,053,750","404,507,558","399,003,338","406,653,182","425,369,437","430,068,375","383,328,612","359,530,362","368,148,192","359,501,430","389,393,804","388,365,232","335,698,504","341,195,365","364,875,240","365,653,627","375,860,542","361,389,947","375,645,735","361,389,947","396,008,032","387,304,559","366,276,968","354,969,139","312,920,265","325,750,475","298,647,952","281,541,952","250,180,952"
EnterpriseValue,"27,663,123,329","27,965,662,421","30,775,640,649","32,391,724,186","30,071,054,105","30,309,168,665","32,163,874,704","31,204,600,000","35,666,252,890","37,563,287,364","34,303,647,494","35,934,675,018","34,242,935,202","33,058,577,000","34,802,562,584","35,293,699,146","37,313,722,613","33,349,975,351","37,020,016,002","39,665,778,210","41,347,013,000","39,158,529,891","40,028,621,612","44,546,716,484","40,312,969,904","40,943,674,796","38,180,059,000","40,332,180,103","39,565,794,218","35,813,595,520","34,687,718,118","35,106,627,456","31,279,014,000","29,168,968,608","30,064,306,095","30,635,681,773","30,545,685,784","32,063,911,434","31,283,599,873","29,797,282,686","30,144,675,577","30,175,712,613","29,197,371,245","28,149,620,878","28,936,120,000","27,063,429,840","28,843,291,801","29,308,269,239","29,999,762,436","29,528,969,742","27,966,817,248","27,362,688,932","26,551,723,958","26,977,000,572","23,896,164,000","25,495,263,015","26,679,702,600","26,173,997,897","25,369,378,664","24,935,260,435","23,891,510,920","23,452,821,848","23,058,128,909","22,446,962,415","22,419,109,276","21,965,107,750","21,412,394,181","20,627,075,265","20,401,669,461","18,347,210,675","18,941,270,824","18,697,185,440","18,704,681,698","18,975,420,567","18,879,181,360","18,056,853,515","17,928,125,267","17,892,081,357","17,348,567,751","16,866,097,742","17,715,491,752","17,363,838,320","16,934,770,971","16,638,045,710","15,863,597,065","16,082,682,256","15,706,033,687","15,449,150,000","14,980,306,961","14,502,574,896","14,189,914,641","14,859,664,738","14,105,110,190","13,288,249,266","13,165,951,520","12,850,802,385","12,645,322,269","12,873,276,431","13,045,598,023","12,220,350,800","11,447,574,817","11,074,465,774","10,831,335,323","10,016,450,051","10,415,069,608","11,160,511,899","11,281,439,937","10,897,567,414","10,470,046,656","10,609,242,180","11,095,149,225","10,450,350,797","10,860,735,004","10,835,520,936","10,974,016,133","10,868,506,377","10,783,249,187","10,155,796,356","10,001,005,011","9,629,810,139","8,916,832,093","9,325,670,172","9,292,665,433","9,093,946,808","9,008,603,345","8,672,513,520","8,552,987,893","8,573,775,156","8,188,310,175","7,724,979,173","7,728,169,455","7,908,671,145","7,576,954,000","7,442,877,794","7,930,807,899","7,672,923,190","7,850,391,174","8,116,051,586","7,945,341,649","7,955,540,271","8,006,214,762","7,805,096,791","7,642,935,887","7,765,681,696","7,913,076,069","7,936,930,750","7,871,951,016","7,606,936,001","7,342,454,557","7,740,360,588","7,616,692,955","7,527,368,257","7,537,956,777","7,238,930,208","7,027,666,335","7,028,093,119","6,739,213,076","7,381,320,822","7,424,119,070","7,169,868,911","7,552,962,162","7,531,312,040","7,299,267,135","7,316,835,762","7,107,219,902","6,899,444,925","6,482,195,350","6,821,727,560","6,630,704,660","6,459,066,217","6,518,062,326","6,136,126,674","5,976,511,624","6,208,188,313","6,040,461,836","5,784,912,991","5,674,880,566","5,874,818,554","5,467,529,527","5,345,544,303","5,353,413,165","5,332,530,456","4,623,743,102","4,533,169,103","4,496,916,434","4,264,277,034","4,261,687,560","4,568,882,143","5,187,862,040","5,220,090,251","4,595,863,183","5,401,386,291","6,781,660,237","6,809,462,592","6,666,553,819","6,476,436,979","6,313,781,147","6,337,199,555","5,942,294,619","5,810,698,979","6,009,167,979","6,122,623,984","5,730,096,260","5,886,616,906","5,465,459,734","5,156,229,435","4,943,358,504","5,159,742,705","5,397,886,904","5,417,045,017","5,167,363,387","5,304,309,723","5,352,810,948","4,813,483,354","4,917,942,666","4,819,005,933","4,234,234,717","4,096,258,973","4,000,486,744","3,847,783,245","3,640,865,939","3,792,134,561","3,899,890,673","3,565,175,697","3,570,337,195","3,260,809,167","3,343,351,172","3,272,511,190","3,313,890,735","3,228,793,129","3,196,905,799","3,048,098,259","2,868,451,239","2,858,289,048","2,764,288,787","2,683,360,117","2,675,130,462","2,829,142,587","2,431,489,329","2,319,161,291","2,312,714,638","2,125,638,961","2,034,270,415","1,970,060,248","1,875,485,828","1,911,723,870","2,031,483,816","1,982,535,731","1,991,589,822","1,915,496,931","1,823,153,511","1,725,428,556","1,668,518,140","1,668,021,369","1,648,895,821","1,634,551,660","1,600,812,398","1,562,799,152","1,558,047,497","1,495,543,913","1,491,749,121","1,515,466,568","1,408,359,560","1,430,955,850","1,440,058,534","1,510,352,225","1,404,074,596","1,441,418,378","1,393,582,142","1,380,107,146","1,360,604,027","1,285,633,270","1,270,914,183","1,281,544,635","1,264,589,738","1,243,728,801","951,862,596","959,010,397","944,457,862","1,136,791,560","1,081,970,528","1,093,452,219","1,077,538,199","1,057,439,077","1,025,253,980","1,027,638,262","1,016,521,244","975,736,997","962,629,139","933,391,270","945,095,642","923,500,859","889,783,952","863,870,704","835,284,660","805,807,445","791,195,849","822,989,472","771,489,933","763,753,750","773,207,558","710,691,338","718,341,182","737,057,437","727,768,375","681,028,612","657,230,362","676,348,192","667,701,430","697,593,804","646,065,232","593,398,504","598,895,365","569,475,240","570,253,627","580,460,542","552,589,947","566,845,735","552,589,947","464,708,032","456,004,559","434,976,968","402,869,139","360,820,265","373,650,475","331,947,952","314,841,952","283,480,952"
PeRatio,"69.254",,"34.319","37.074","24.779","24.773",,"39.494","47.101","50.547",,"46.87","43.765","77.027",,"84.286",,"51.429","58.848",,"52.683","49.581","51.005","32.885","29.509",,"28.265","30.528",,"30.785","30.162","30.643","27.338",,,,,"40.689",,"37.381",,,,,"48.338",,"50.87",,"53.64",,,"75.465",,"73.065","43.929",,"160","158.412",,"155.637","44.138",,"41.937",,"44.233","43.018",,"38.605","31.137","27.243","29.433","28.896",,"46.336","46.007",,"47.862","47.728",,"76.778","82.089",,"141.178","137.733",,"275.705",,,,,,,,,,"81.06","81.782","82.774",,"77.835","72.857",,"55.761","48.564",,"102.682","104.648",,"102.012","103.602","111.699","112.128",,"118.436","99.03",,,"49.854",,"48.256","42.878",,"45.698","45.671",,"46.428","45.635","45.566","48.366","43.876",,"45.366","47.649",,"51.119",,"58.051","61.669",,"67.752","69.048","66.019","50.311","52.17",,"51.319","51.028",,"42.522","46.534",,"40.966","41.377",,"21.637","21.812","20.261","23.64",,"25.136","38.213",,"36.097","36.789","35.339","33.606","72.554",,"76.087","81.612",,"74.553","30.934","33.401","31.887",,,"24.822","18.302",,"17.646","17.409","11.909","11.184",,"12.16","12.133",,,"23.208",,"27.478","44.466",,"40.654","38.323",,"42.695","37.691","39.231","41.915","43.449","42.524","44.649",,"41.852","38.623",,"49.159","49.463",,"48.032","49.479",,"45.211","43.728",,"43.955","42.341","39.767","37.82",,"42.941","39.828","39.932",,"37.004","35.617","36.427","35.786",,"32.074","33.158",,"30.804","29.902","29.714","33.223","24.931",,"22.819","23.824",,"20.875","21.135","21.854","24.231",,,"22.976",,"20.648","19.445",,"19.223","18.908",,"18.155","18.047","18.385","18.296","18.85",,"22.34","22.596",,"24.379",,"27.515","27.041",,"25.213","24.665","25.061","25.605","24.815",,"24.994","24.563",,"23.044","23.494",,"24.98","23.618",,"26.071","24.196",,"25.547","26.141","25.046","23.981",,"21.277","20.934","20.205","21.79","18.912",,"18.992","18.321",,"19.531","20.016","17.841","16.733",,,"19.581","16.872",,"14.822","10.724","10.747","11.047",,"365.978","352.089",,,,,"45.73","47.605",,"41.147","36.563"
ForwardPeRatio,"16.695",,,"36.765","33.223","33.223",,"36.765","16.722","17.953",,"17.544","16.393","15.576",,"18.282",,"17.301",,,,,,,,,,,,"47.847","46.948","47.619","43.29",,,,,"70.423",,"64.516",,,,,,,,,,,,,,,,,,,,,,,,,"58.14","56.497",,"54.054","52.356",,"50.505","50",,"60.241","60.241",,"51.282","51.282",,"50","57.143",,"58.14","56.18",,"79.365","82.645","81.967","79.365",,"74.074","80","60.606",,,,,,,,,,,,,,,,,,,,,"36.765","39.063",,,"35.336",,"33.003","29.326",,"31.25","30.864",,"29.326","28.902","28.818","27.548","17.637",,"18.282","17.731",,"27.778",,"27.778","29.155",,"28.902","29.412","30.212","28.653","30.303",,"33.557","33.113",,"38.76","40.161",,"37.736","38.462",,"33.003","30.675","28.169","33.445",,"33.67","35.842",,"34.13","35.088","37.037","35.211","32.051",,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.816","38.61",,,"36.765",,"38.911",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.223","3.421",,,"3.096",,"2.896","2.573",,"2.743","2.709",,"2.576","2.532","2.528","2.415","1.547",,"1.603","1.556",,"2.435",,"2.435","2.559",,"2.532","2.58","2.647","2.471","2.502",,"2.774","2.883",,"6.519","6.774",,"6.165","5.283",,"4.453","4.385","4.029","4.779",,"6.856","7.309",,"6.95","7.148","7.544","15.247","9.439",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.842","5.507",,,"5.246",,"5.549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"5.83",,"7.13","7.702","6.993","6.991",,"7.842","9.353","10.037",,"9.908","9.251","9.2",,"10.067",,"9.838","11.257",,"14.037","13.21","13.59","15.86","14.232",,"12.607","13.616",,"12.327","12.078","12.27","11.021",,,,,"11.858",,"10.894",,,,,"11.311",,"11.903",,"12.551",,,"11.593",,"11.224","10.072",,"12.303","12.181",,"11.968","11.797",,"11.209",,"11.366","11.054",,"10.577","10.35","9.055","9.783","9.605",,"10.253","10.181",,"10.115","10.087",,"9.932","10.618",,"10.471","10.215",,"10.074","10.151","10.086","9.769",,"9.367","10.112","9.393",,"9.35","9.24","9.322","9.436",,"8.872","8.305",,"7.933","6.909",,"8.137","8.293",,"7.895","8.018","8.645","8.421",,"8.894","9.686",,,"9.013",,"8.785","7.806",,"8.285","8.424",,"8.088","7.95","7.81","7.534","6.835",,"6.979","6.794",,"7.235",,"7.312","7.75",,"7.545","7.69","7.352","8.006","8.302",,"8.746","8.696",,"8.147","8.916",,"8.304","8.387",,"7.601","7.662","7.117","8.453",,"8.988","9.63",,"9.097","7.966","7.653","7.277","7.916",,"8.301","7.73",,"7.061","7.026","7.587","7.243",,,"5.049","4.166",,"4.017","4.53","3.099","2.91",,"2.869","2.862",,,,,"6.167","9.98",,"9.269","8.737",,"9.82","8.669","8.69","9.284","9.624","9.439","9.91",,"9.192","8.483",,"10.617","10.683",,"10.939","11.268",,"10.682","10.331",,"10.374","9.993","9.386","9.036",,"10.26","9.624","9.649",,"9.375","9.023","9.229","9.495",,"8.51","8.364",,"7.77","8.516","8.463","9.462","9.555",,"8.746","8.965",,"7.856","7.795","8.061","8.937",,,"8.308",,"7.266","6.843",,"6.611","6.503",,"6.193","6.156","6.2","6.17","6.357",,"6.268","6.34",,"6.614",,"7.415","7.287",,"6.793","6.645","6.752","6.999","6.783",,"6.859","6.741",,"6.388","6.512",,"6.88","6.505",,"6.76","6.274",,"6.731","6.887","6.599","6.654",,"5.904","6.283","6.064","6.54","6.331",,"6.358","6.79",,"7.238","7.714","6.876","6.449",,,"8.101","9.717",,"8.536","8.575","8.593","8.833",,"10.089","9.706",,,"9.169",,"8.766","9.125",,"7.887","7.009"
PbRatio,"0.892",,"1.071","1.157","1.027","1.04",,"1.131","1.366","1.466",,"1.449","1.353","1.33",,"1.46",,"1.383","1.6",,"2.006","1.871","1.925","2.393","2.106",,"2.064","2.216",,"2.111","2.024","2.056","2.041",,,,,"2.276",,"2.065",,,,,"2.262",,"2.252",,"2.374",,,"2.168",,"2.126","1.922",,"2.59","2.524",,"2.364","2.302",,"2.192",,"2.202","2.142",,"2.105","2.184","1.882","1.969","1.933",,"2.126","2.11",,"2.102","2.096",,"2.09","2.235",,"2.281","2.225",,"2.235","2.327","2.275","2.178",,"2.123","2.266","2.105",,"2.405","2.431","2.373","2.437",,"2.252","2.033",,"1.836","1.61",,"1.933","1.968",,"1.759","1.799","1.94","1.837",,"1.95","2.027",,,"1.814",,"1.695","1.492",,"1.599","1.563",,"1.495","1.462","1.468","1.41","1.279",,"1.331","1.276",,"1.376",,"1.432","1.519",,"1.481","1.498","1.432","1.406","1.446",,"1.538","1.516",,"1.417","1.55",,"1.485","1.489",,"1.357","1.357","1.26","1.494",,"1.424","1.788",,"1.689","1.743","1.661","1.58","0.693",,"0.721","1.637",,"1.485","0.576","0.621","0.588",,,"1.45","0.501",,"0.478","0.451","0.306","0.287",,"0.746","0.744",,,"1.507",,"1.64","2.654",,"2.418","2.28",,"2.511","2.216","2.111","2.256","2.338","2.301","2.416",,"2.333","2.153",,"2.668","2.685",,"2.658","2.7",,"2.588","2.503",,"2.745","2.644","2.483","2.962",,"3.363","3.074","3.082",,"2.982","2.87","2.936","3.292",,"2.951","2.796",,"2.597","3.029","3.01","3.365","3.285",,"3.007","3.011",,"2.638","2.562","2.649","2.937",,,"2.714",,"2.411","2.271",,"2.224","2.188",,"2.053","2.041","2.023","2.013","2.074",,"2.039","2.063",,"2.336",,"2.522","2.479",,"2.3","2.25","2.286","2.329","2.257",,"2.187","2.138",,"2.137","2.179",,"2.104","1.99",,"1.986","1.843",,"2.091","2.14","2.05","2.154",,"1.911","1.875","1.81","1.952","1.791",,"1.799","1.778",,"1.896","1.902","1.695","1.59",,,"1.949","1.938",,"1.703","1.825","1.829","1.88",,"2.249","2.164",,,"2.195",,"1.87","1.947",,"1.675","1.488"
EnterprisesValueRevenueRatio,"9.956"
EnterprisesValueEBITDARatio,"17.831"
