name,ttm,08/31/2023,07/31/2023,06/30/2023,05/31/2023,04/28/2023,03/31/2023,03/08/2023,02/28/2023,01/31/2023,12/30/2022,11/30/2022,10/31/2022,09/30/2022,08/31/2022,07/29/2022,06/30/2022,05/31/2022,04/29/2022,03/31/2022,02/28/2022,01/31/2022,12/31/2021,11/30/2021,10/29/2021,09/30/2021,08/31/2021,07/30/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,03/17/2021,03/02/2021,02/26/2021,02/24/2021,02/01/2021,01/29/2021,01/25/2021,01/15/2021,01/04/2021,12/31/2020,12/29/2020,12/01/2020,11/30/2020,11/25/2020,10/30/2020,09/30/2020,09/24/2020,09/17/2020,08/31/2020,08/10/2020,07/31/2020,07/28/2020,06/30/2020,06/16/2020,05/29/2020,04/30/2020,03/31/2020,02/28/2020,02/20/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/29/2013,10/31/2013,09/30/2013,08/30/2013,07/31/2013,06/28/2013,05/31/2013,04/30/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/28/2012,08/31/2012,07/31/2012,06/29/2012,05/31/2012,04/30/2012,03/30/2012,02/29/2012,01/31/2012,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/29/2011,06/30/2011,05/31/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/29/2010,09/30/2010,08/31/2010,07/30/2010,06/30/2010,05/31/2010,04/30/2010,03/31/2010,02/26/2010,01/29/2010,12/31/2009,11/30/2009,10/30/2009,09/30/2009,08/31/2009,07/31/2009,06/30/2009,05/29/2009,04/30/2009,03/31/2009,02/27/2009,01/30/2009,12/31/2008,11/28/2008,10/31/2008,09/30/2008,08/29/2008,07/31/2008,06/30/2008,05/30/2008,04/30/2008,03/31/2008,02/29/2008,01/31/2008,12/31/2007,11/30/2007,10/31/2007,09/28/2007,08/31/2007,07/31/2007,06/29/2007,05/31/2007,04/30/2007,03/30/2007,02/28/2007,01/31/2007,12/29/2006,11/30/2006,10/31/2006,09/29/2006,08/31/2006,07/31/2006,06/30/2006,05/31/2006,04/28/2006,03/31/2006,02/28/2006,01/31/2006,12/30/2005,11/30/2005,10/31/2005,09/30/2005,08/31/2005,07/29/2005,06/30/2005,05/31/2005,04/29/2005,03/31/2005,02/28/2005,01/31/2005,12/31/2004,11/30/2004,10/29/2004,09/30/2004,08/31/2004,07/30/2004,06/30/2004
MarketCap,"20,706,479,621","26,351,729,639","25,812,611,361","25,090,836,988","23,287,557,564","23,828,405,804","22,628,340,236","25,832,595,952","26,384,203,688","26,594,820,821","24,315,399,484","25,149,503,624","22,413,389,285","21,404,403,167","25,359,699,666","27,498,701,689","23,711,088,608","27,077,128,293","27,366,280,582","30,160,910,391","32,185,441,776","33,733,649,685","36,120,370,311","31,984,016,813","34,832,023,333","32,580,801,978","32,331,415,705","32,385,133,529","28,780,145,507","29,464,005,694","28,598,009,628","26,574,486,666","26,619,567,683","26,173,223,444","25,428,197,722","25,890,513,066","21,368,562,870","20,462,530,818","21,844,910,739","21,308,180,745","19,959,646,637","21,046,407,558","20,835,187,439","20,677,523,003","20,509,794,880","20,550,049,629","16,906,994,798","15,755,564,804","15,308,784,211","16,619,720,397","15,768,114,792","15,211,553,649","14,688,520,286","14,026,730,998","15,159,555,151","16,212,018,599","14,740,636,303","14,388,711,153","12,638,320,853","18,795,157,869","21,323,683,162","20,436,626,877","20,516,967,425","19,087,541,819","17,925,953,427","17,798,382,250","17,580,265,941","17,829,154,343","17,251,044,624","15,367,889,656","17,509,978,433","16,628,320,123","16,711,136,214","15,413,759,822","13,489,987,831","14,889,651,591","13,734,067,367","14,985,102,472","16,585,552,192","16,921,952,451","16,219,175,474","15,692,578,867","15,393,607,891","16,042,402,577","15,872,007,274","15,509,888,015","14,701,975,266","14,718,948,223","13,347,533,306","12,800,986,095","12,192,702,701","12,838,158,969","12,300,643,664","11,785,063,780","12,099,287,098","11,754,655,072","12,033,479,381","10,239,804,071","10,620,927,424","9,794,592,962","8,688,316,622","9,437,076,828","10,031,635,410","9,547,119,134","8,886,035,665","10,012,762,450","9,934,717,160","9,663,130,224","8,493,060,481","9,348,426,973","11,557,690,551","12,521,218,904","12,457,727,269","10,693,328,128","10,668,420,942","12,650,841,448","12,324,734,558","12,733,076,540","12,766,374,334","12,888,831,973","11,409,413,922","10,768,929,942","11,404,942,811","11,230,931,399","10,651,742,880","9,898,345,671","10,554,700,696","10,242,510,053","10,641,011,186","9,907,846,845","8,845,343,162","9,107,606,983","9,278,419,318","8,809,346,985","8,729,684,465","8,032,982,512","7,698,274,907","7,664,760,002","7,249,205,553","7,680,113,977","7,736,840,129","7,677,224,066","8,021,672,428","8,362,331,360","7,991,894,200","7,123,173,595","6,568,635,521","6,232,374,859","5,932,773,109","6,042,518,877","5,681,477,554","5,113,658,018","5,367,102,009","5,396,627,631","6,170,855,060","6,545,613,498","6,011,314,554","6,329,862,610","4,991,665,700","5,513,134,061","5,831,262,558","4,413,620,090","4,928,471,459","7,087,115,951","8,160,572,773","8,589,415,792","8,680,412,252","8,668,509,602","8,102,458,073","7,180,571,252","6,627,223,941","6,196,341,079","5,925,109,891","5,904,081,017","5,283,567,322","5,470,333,695","4,379,484,799","5,093,696,888","5,573,141,510","5,100,850,724","4,248,023,010","3,957,739,106","4,366,383,712","3,346,904,527","3,030,661,580","3,436,386,813","3,385,297,204","3,116,532,054","2,663,755,211","1,933,958,924","1,986,944,100","1,067,242,231","764,738,170","944,409,715","1,133,291,658","934,439,422","1,436,495,691","2,738,790,311","2,644,755,369","2,843,061,434","3,883,269,024","4,540,648,517","4,674,078,081","4,373,644,537","4,053,196,138","3,904,887,247","4,344,363,457","5,465,675,256","5,610,659,484","6,406,922,068","6,768,262,442","8,006,359,230","8,368,617,179","8,510,703,984","7,740,121,705","7,815,579,317","7,587,840,990","8,555,328,544","7,552,164,522","7,420,455,354","6,766,968,548","5,541,950,779","5,143,792,220","5,262,323,084","5,561,969,772","5,308,665,257","6,030,484,547","5,537,149,880","4,712,409,588","4,330,915,743","4,037,933,958","3,808,077,055","3,351,793,948","3,375,808,849","3,345,618,688","3,158,988,606","3,009,410,083","2,638,894,478","2,384,336,534","2,400,803,894","2,475,593,156","2,400,803,894","2,301,999,733","1,858,753,287","1,777,102,625","1,584,983,423","1,337,286,879","1,299,549,178","1,310,527,419"
EnterpriseValue,"24,821,906,621","30,467,156,639","29,928,038,361","28,673,194,988","26,869,915,564","27,410,763,804","24,802,284,236","28,006,539,952","28,558,147,688","29,706,999,821","27,427,578,484","28,261,682,624","25,525,568,285","24,400,725,167","28,356,021,666","30,106,070,689","26,318,457,608","29,684,497,293","29,132,556,582","31,927,186,391","33,951,717,776","35,456,113,685","37,842,834,311","33,706,480,813","36,554,487,333","34,689,584,978","34,440,198,705","34,493,916,529","30,697,977,507","31,381,837,694","30,515,841,628","28,774,629,666","28,819,710,683","28,373,366,444","27,628,340,722","28,090,656,066","24,182,884,870","23,276,852,818","24,659,232,739","24,122,502,745","22,773,968,637","23,860,729,558","23,649,509,439","23,491,845,003","23,324,116,880","23,364,371,629","19,721,316,798","18,826,564,804","18,379,784,211","19,690,720,397","18,839,114,792","18,282,553,649","17,761,313,286","17,647,422,998","18,780,247,151","19,832,710,599","18,361,328,303","17,388,119,153","15,637,728,853","21,795,215,869","25,103,783,162","24,216,726,877","24,297,067,425","22,867,641,819","21,908,869,427","21,781,298,250","21,563,181,941","22,038,836,343","21,460,726,624","19,577,571,656","19,831,926,433","18,950,268,123","19,033,084,214","18,348,038,822","16,424,266,831","17,823,930,591","17,036,544,367","18,287,579,472","19,888,029,192","19,648,358,451","18,945,581,474","18,418,984,867","17,552,226,891","18,201,021,577","18,030,626,274","18,522,130,015","17,714,217,266","17,731,190,223","16,417,253,306","15,870,706,095","15,262,422,701","15,907,878,969","15,108,101,664","14,592,521,780","14,906,745,098","14,794,885,072","15,073,709,381","14,155,490,071","14,536,613,424","13,710,278,962","12,604,002,622","12,668,142,828","13,262,701,410","12,778,185,134","12,066,306,665","13,193,033,450","13,114,988,160","13,553,063,224","12,382,993,481","12,559,020,973","14,768,284,551","15,731,812,904","15,732,206,269","12,781,580,128","12,756,672,942","14,808,775,448","14,829,483,558","15,237,825,540","15,336,096,334","14,508,582,973","13,092,631,922","13,053,514,942","13,689,527,811","13,515,516,399","13,006,490,880","12,416,589,671","13,072,944,696","12,844,052,053","12,760,641,186","12,027,476,845","11,045,964,162","11,045,501,983","11,274,756,318","10,534,569,985","10,454,907,465","9,758,205,512","9,517,809,907","9,816,918,002","9,401,363,553","9,887,404,977","10,267,197,129","10,207,581,066","10,704,997,428","11,024,002,360","10,653,565,200","9,784,844,595","9,230,306,521","8,654,198,859","8,354,597,109","8,530,290,877","8,169,249,554","7,601,430,018","7,836,400,009","7,865,925,631","8,640,153,060","8,881,505,498","8,347,206,554","8,665,754,610","7,609,008,700","8,130,477,061","8,448,605,558","7,030,963,090","6,919,991,459","9,078,635,951","10,152,092,773","10,485,134,792","10,576,131,252","10,564,228,602","10,108,433,073","9,186,546,252","8,633,198,941","8,289,265,079","8,018,033,891","7,997,005,017","7,593,733,322","7,780,499,695","6,689,650,799","7,357,211,888","7,836,656,510","7,364,365,724","6,516,278,010","6,225,994,106","6,634,638,712","5,938,167,527","5,621,924,580","6,027,649,813","6,059,512,204","5,790,747,054","5,337,970,211","4,815,023,924","4,868,009,100","3,948,307,231","3,105,773,170","3,285,444,715","3,474,326,658","3,955,010,422","4,457,066,691","5,759,361,311","5,616,968,369","5,815,274,434","6,855,482,024","7,353,633,517","7,487,063,081","7,186,629,537","6,404,236,138","6,255,927,247","6,695,403,457","7,752,006,256","7,896,990,484","8,561,655,068","8,922,995,442","10,161,092,230","10,543,453,179","10,685,539,984","9,914,957,705","10,076,291,317","9,848,552,990","10,816,040,544","7,804,551,522","7,672,842,354","7,019,355,548","5,838,721,779","5,440,563,220","5,559,094,084","5,858,740,772","5,723,639,257","6,445,458,547","5,952,123,880","5,096,341,588","4,714,847,743","4,509,992,958","4,280,136,055","3,823,852,948","3,847,867,849","3,936,657,688","3,750,027,606","3,600,449,083","3,131,252,478","2,876,694,534","2,893,161,894","2,991,504,156","2,916,714,894","2,817,910,733","2,466,134,287","2,384,483,625","2,192,364,423","2,171,626,879","2,133,889,178","2,144,867,419"
PeRatio,"25.124","31.974","31.32","23.06","21.406",,"16.972",,"19.846","14.134",,"13.157","11.726","11.327","13.248",,"12.713","14.307",,"16.917","17.902","23.622","25.294","22.277",,"27.348","27.051",,"34.43","35.253","34.217","35.635",,,,,,,,,,"19.723",,,"19.226",,,"13.896",,,"13.914",,"12.962",,"11.9",,,"11.387","10.003",,,"20.082","20.161",,"17.054","16.882",,"16.882",,"14.554","16.797",,"16.052","19.063","16.683","18.2","18.915",,"22.915","24.058",,"22.314","22.32",,"23.03","19.694",,"18.69","19.18",,"17.6","18.532","19.891","19.06",,"20.586","21.077","20.938",,"20.028","17.766","17.709","18.918",,"16.654","18.774",,"17.681","15.589",,"20.309","22.006",,"20.253","20.266","24.032","24.183",,"25.059","26.697",,,"29.025",,"27.119","25.861",,"26.817","31.107",,"25.864","29.181","29.734","23.696","23.482",,"20.741","24.347",,"24.389",,"23.414","24.465",,"25.177","22.479","20.729","28.254","26.896",,"23.392","21.054",,"23.841","27.261",,"25.458","26.806",,"21.013","22.225","16.825","19.436",,"32.192","35.716",,"36.081","41.733","36.983","34.133","36.208",,"34.491","40.049",,"33.195","65.958","72.167","66.042",,,"113.083",,,,,,,,,,,,,,"8.345","15.917",,"11.907","16.271",,"13.6","12.729","12.158","11.739","13.061","14.394","14.776",,"18.803","22.242",,"30.016","27.298",,"24.674","27.859",,"26.414","24.088",,"20.973","21.456","22.705","24.719",,"25.783","24.183","22.225",,"21.937","19.308","19.447","24.626",,"22.152","28.279",,"25.728","39.648","38.451","36.868",,,,,,
ForwardPeRatio,"14.97","20.921","19.418","18.149","16.835",,"15.601",,"18.051","18.116",,"15.723","13.387","12.063","14.771",,"12.048","13.55",,"15.552","17.986","18.797","20.161","19.92",,"21.231","24.213",,"22.523","23.095","22.989","21.368",,,,,,,,,,"18.349",,,"17.889",,,"15.06",,,"16.892",,"13.947",,"14.409",,,"11.862","9.132",,,"14.993","15.038",,"13.193","13.055",,"14.493",,"12.285","15.408",,"15.221","13.68",,"13.055","12.195",,"16.051","16.367",,"15.198","15.06",,"16.502","17.036",,"16.181","15.015",,"14.535","15.823","15.267","14.62",,"14.493","105.263","21.692",,"20.747","18.083","13.643","13.106",,"11.614","17.153",,"16.556","14.599",,"15.175","16.447",,"14.025","14.045","16.667","16.234",,"19.881","20.04",,,"18.215",,"17.007","15.823",,"16.393","18.692",,"15.552","16","16.313","15.48","16.103",,"13.812","13.755",,"13.569",,"13.228","13.333",,"18.45","16.208","14.925","14.205","13.072",,"12.27","11.377",,"10.905","12.579",,"12.18","15.06",,"13.28","13.87","10.482","10",,"16.26","16.863",,"17.762","16.978","22.422","20.704","20.04",,"11.198",,,,,,,,,,,,,,,,,,,,,,,,,,"34.843",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"1.61","2.252","2.09","1.515","1.406",,"1.303",,"2.95","2.963",,"2.568","2.188","1.564","1.915",,"1.623","1.827",,"2.881","0.927","0.97","1.038","0.95",,"1.133","1.292",,"1.204","1.232","1.229","1.141",,,,,,,,,,"3.119",,,"3.04",,,"2.562",,,"2.874",,"2.374",,"2.45",,,"2.017","1.427",,,"1.933","1.941",,"1.702","1.685",,"1.976",,"1.675","2.54",,"2.508","2.113",,"2.017","1.885",,"1.9","1.938",,"1.798","1.783",,"2.917","3.011",,"2.857","2.651",,"2.566","2.797","2.697","2.584",,"2.561","113.875","23.571",,"22.547","19.649","2.666","2.561",,"2.268",,,,,,"2.351","2.548",,"2.176","2.177","2.582","2.516",,"1.916","1.934",,,"1.916",,"1.79","1.663",,"1.725","1.89",,"1.572","1.618","1.649","1.566","1.628",,"1.621","1.614",,"1.592",,"0.501","0.505",,"0.699","0.614","0.523","0.498","0.553",,"0.519","0.48",,"0.622","0.521",,"0.535","0.66",,"0.83","1.028","0.925","1.111",,"1.267","1.451",,"1.595","1.526","1.738","1.331","1.289",,"1.018",,,,,"-31.317",,,,,,,,,,,,,,,,,,,,,"3.877",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.69","0.878","0.86","0.842","0.781",,"0.774",,"0.905","0.913",,"0.849","0.757","0.746","0.873",,"0.857","0.964",,"1.121","1.186","1.318","1.411","1.243",,"1.322","1.308",,"1.215","1.244","1.207","1.124",,,,,,,,,,"0.884",,,"0.862",,,"0.656",,,"0.657",,"0.612",,"0.625",,,"0.612","0.537",,,"0.903","0.906",,"0.817","0.809",,"0.833",,"0.718","0.837",,"0.8","0.973","0.851","0.929","0.889",,"1.077","1.147",,"1.063","1.087",,"1.121","1.135",,"1.077","1.001",,"0.919","0.967","0.934","0.895",,"0.901","0.922","0.792",,"0.758","0.672","0.757","0.809",,"0.766","0.863",,"0.893","0.787",,"1.168","1.266",,"1.129","1.13","1.339","1.34",,"1.389","1.429",,,"1.344",,"1.256","1.245",,"1.291","1.407",,"1.17","1.267","1.291","1.262","1.251",,"1.105","1.125",,"1.127",,"1.146","1.198",,"1.213","1.083","0.999","0.983","0.936",,"0.9","0.81",,"0.879","1.005",,"1.005","1.058",,"0.937","0.991","0.75","0.883",,"1.463","1.611",,"1.628","1.562","1.384","1.277","1.274",,"1.214","1.116",,"0.925","1.077","1.179","1.079",,,"0.912","0.717",,"0.737","0.644","0.593","0.509",,"0.353","0.19",,,"0.177",,"0.263","0.501",,"0.527","0.72",,"0.87","0.814","0.781","0.754","0.839","1.008","1.035",,"1.377","1.629",,"1.955","1.778",,"1.942","2.193",,"2.273","2.072",,"1.66","1.698","1.797","1.951",,"2.035","1.808","1.662",,"1.596","1.405","1.415","1.469",,"1.322","1.168",,"1.062","1.088","1.056","1.012","0.404",,"0.344","0.279",,"0.274"
PbRatio,"2.557","3.254","3.188","3.192","2.963",,"2.881",,"3.36","3.351",,"3.169","2.824","2.631","3.117",,"2.799","3.197",,"3.537","3.774","4.237","4.536","4.017",,"4.243","4.21",,"3.98","4.075","3.955","3.754",,,,,,,,,,"3.212",,,"3.13",,,"2.523",,,"2.525",,"2.352",,"2.473",,,"2.309","2.028",,,"3.708","3.722",,"3.353","3.329",,"3.503",,"3.02","3.545",,"3.384","3.271","2.862","3.159","3.084",,"3.724","3.883",,"3.601","3.83",,"3.949","4.086",,"3.878","3.771",,"3.445","3.627","3.83","3.669",,"3.899","3.992","3.489",,"3.337","2.96","3.305","3.514",,"3.154","3.554",,"3.562","3.131",,"4.54","4.919",,"4.348","4.337","5.143","5.455",,"5.651","5.703",,,"5.315",,"4.964","4.641",,"4.802","5.348",,"4.446","4.804","4.894","5.011","4.966",,"4.379","4.731",,"4.741",,"4.874","5.092",,"5.192","4.628","4.268","4.65","4.426",,"4.528","4.075",,"4.452","5.091",,"5.221","5.497",,"5.094","5.387","4.078","4.551",,"7.535","8.619",,"8.699","8.921","7.906","7.297","8.012",,"7.634","8.232",,"6.824","8.321","9.104","8.333",,,"6.94","11.19",,"11.489","12.379","11.396","9.741",,"31.042","16.673",,,"9.882",,"1.363","2.598",,"2.666","3.641",,"4.583","4.288","4.1","3.95","4.395","3.589","3.684",,"4.944","5.848",,"7.123","6.478",,"6.421","7.24",,"7.234","6.597",,"5.588","5.717","6.042","6.805",,"7.1","6.409","5.874",,"5.781","5.089","5.125","5.57",,"5.01","4.781",,"4.35","4.633","4.443","4.26","3.99",,"3.394","2.98",,"2.91"
EnterprisesValueRevenueRatio,"0.804"
EnterprisesValueEBITDARatio,"16.082"
