x_1,x_2,x_3,y
1.886501599,-0.011299,-0.011299,0
2.579261698,-0.422857,-0.422857,0
2.521584533,0.257426,0.257426,1
2.247642492,0.086614,0.086614,1
2.48233043,0.021739,0.021739,1
2.235955327,0.028369,0.028369,1
2.277934371,0.340426,0.340426,1
2.359477747,-0.061625,-0.061625,0
2.337445727,0.145274,0.145274,1
2.289282173,-0.113814,-0.113814,0
2.373150801,0.007843,0.007843,1
2.45786635,-0.287266,-0.28716,0
2.407880227,-0.028736,-0.028736,0
2.702600264,0.065089,0.065089,1
2.36368092,0.103704,0.103704,1
2.852876083,0.286913,0.286913,1
2.790802995,-0.035202,-0.035202,0
2.750970377,0.044595,0.044595,1
2.479606321,-0.178525,-0.178525,0
2.269435305,-0.027809,-0.033436,0
2.320233735,-0.081395,-0.081395,0
2.876473079,0.250633,0.250633,1
2.205654922,-0.030364,-0.030364,0
1.895096566,-0.014614,-0.014614,0
2.349306693,0.038136,0.038136,1
2.638189397,0.036735,0.036735,1
2.111630574,-0.216535,-0.216535,0
2.099030097,0.01005,0.01005,1
2.065903612,-0.131841,-0.131841,0
2.228838047,-0.126074,-0.126074,0
2.445620125,-0.088525,-0.088525,0
1.998511796,-0.078321,-0.078561,0
1.876141891,-0.200508,-0.200508,0
2.917120261,0.666667,0.666667,1
3.036531102,0.004762,0.004762,0
2.473312996,-0.237915,-0.237915,0
1.836350849,0.006219,0.006219,1
2.102252583,-0.059842,-0.058623,0
1.508924446,-0.069767,-0.069767,0
1.424682293,-0.033824,-0.033824,0
2.048275868,0.016743,0.016743,1
2.081294089,-0.17515,-0.17515,0
2.450826952,0.143376,0.143376,1
1.887946804,-0.084127,-0.084127,0
1.951205747,-0.018492,-0.018371,0
2.408027008,0.107477,0.107477,1
1.982531242,-0.048523,-0.048523,0
1.845174776,-0.046563,-0.046563,0
1.612657057,-0.048837,-0.048837,0
1.445840647,-0.070905,-0.070905,0
1.297894437,-0.068421,-0.068421,0
1.288301548,0.053672,0.053672,1
1.556274921,-0.034853,-0.034853,0
2.713185805,0.555556,0.555556,1
2.850492366,-0.0125,-0.0125,0
2.803054905,0.130199,0.130199,1
3.095034016,0.283318,0.2848,1
2.792128446,-0.024266,-0.024266,0
3.140414702,0.171466,0.171466,1
3.242866827,0.305028,0.305028,1
3.255284439,0.425514,0.425514,1
3.063382833,-0.183784,-0.183784,0
2.766282863,0.097866,0.097866,1
2.532297831,-0.041555,-0.041555,0
3.005226531,0.318398,0.260782,1
2.917447428,0.319124,0.319124,1
2.951559039,-0.066376,-0.066376,0
3.012898811,0.173059,0.173059,1
2.839559117,-0.082089,-0.082448,0
2.864956744,0.172748,0.172748,1
2.573181582,-0.136121,-0.136121,0
2.838334342,0.181767,0.181767,1
2.495686105,-0.08,-0.08,0
2.30022027,0.062629,0.062629,1
2.368916398,-0.042377,-0.042377,0
1.935662683,-0.074771,-0.074771,0
2.090609076,-0.02144,-0.02144,0.5
2.281774635,0.014607,0.014607,1
2.25797373,-0.03433,-0.03433,0
2.065705682,-0.110665,-0.110665,0
1.986686416,-0.003664,-0.003417,0
2.060148493,-0.136265,-0.136265,0
2.069120902,-0.024207,-0.024207,0
1.880247135,-0.101796,-0.101796,0
2.012164759,0.081905,0.081905,1
1.838181086,-0.079225,-0.079225,0
1.721973204,-0.073614,-0.073614,0
1.228176102,-0.079463,-0.079463,0
1.974634498,0.125561,0.125561,1
1.938988459,-0.049801,-0.049801,0
2.436583218,0.194969,0.194969,1
2.723446994,0.275439,0.275439,1
2.403735921,-0.120969,-0.121045,0
2.061067764,-0.070747,-0.070747,0
1.825665618,-0.056459,-0.056459,0
1.507922268,-0.091568,-0.091568,0
2.099793219,0.032934,0.032934,1
1.622324483,-0.08599,-0.08599,0
2.191651657,0.161734,0.161734,1
2.520258544,0.049136,0.049136,0
2.421901788,-0.028621,-0.028621,0
2.732031019,0.071429,0.071429,1
2.083942576,-0.010833,-0.010833,0
2.649775305,0.133109,0.133109,1
2.568393395,0.046937,0.04684,1
2.38290071,-0.113734,-0.113734,0
2.027748089,-0.115416,-0.115416,0
1.900865055,0.042883,0.042883,1
2.269066768,0.069116,0.069116,1
2.25945384,0.081015,0.081015,1
2.356033033,0.03785,0.03785,1
1.981967538,-0.045222,-0.045222,0
2.264709874,0.069519,0.069519,1
2.50216093,0.023571,0.023571,1
2.150565468,-0.026518,-0.026518,0
2.105256271,-0.000717,-0.000717,0
2.298570672,-0.054519,-0.054519,0
2.184398731,0.007994,0.008346,0
1.859504762,-0.0466,-0.0466,0
1.886685632,-0.090545,-0.090545,0
1.777551247,0.012335,0.012335,1
1.817357721,-0.029591,-0.029591,0
1.979084654,-0.099552,-0.099552,0
1.735655666,0.045817,0.045817,1
2.334350446,0.030476,0.030476,1
1.814795632,0.032348,0.032348,1
1.639506306,-0.112802,-0.112802,0
2.45013411,0.29667,0.29667,1
2.206793971,-0.126848,-0.126848,0
1.954426345,0.030212,0.030303,1
1.737904073,-0.065617,-0.065617,0
1.565721145,-0.068352,-0.068352,0
1.818421594,-0.103518,-0.103518,0
1.763238513,-0.084081,-0.084081,0
1.991264926,0.112607,0.112607,1
1.997339402,0.027503,0.027503,1
1.808831767,-0.049251,-0.049251,0
2.455140627,-0.135135,-0.135135,0
2.052897523,0.028646,0.028646,1
1.847389707,-0.129114,-0.129114,0
1.83114427,-0.0696,-0.069767,0
1.868526882,0.036392,0.036392,1
1.934925173,-0.103817,-0.103817,0
1.857054292,-0.122658,-0.122658,0
2.055009197,0.034951,0.034951,1
2.592480318,-0.015009,-0.015009,0
2.189685559,0.091429,0.091429,1
2.957075206,0.294939,0.294939,1
2.45506774,0.001348,0.001348,1
2.375799727,-0.207268,-0.207268,0
1.847704775,-0.023769,-0.023769,0
2.234159305,-0.121739,-0.121739,0
1.829177868,-0.116832,-0.116832,0
2.080055396,-0.067265,-0.067265,0
2.340840113,0.019231,0.019231,1
1.995812755,-0.009434,-0.009434,0
2.22542162,0.092857,0.092857,1
2.152711497,-0.100218,-0.100218,0
2.691655115,0.075061,0.075061,1
2.071717713,0.063063,0.063063,1
2.15904477,-0.131356,-0.131356,0
2.142574054,0.041463,0.041463,1
1.788247703,-0.044496,-0.044496,0
1.998061305,-0.023285,-0.023284,0
2.204062366,-0.038363,-0.038363,0
2.405901222,0.098404,0.098404,1
2.629448156,-0.014528,-0.014528,0
2.050188566,-0.039312,-0.039312,0
1.799843271,0.051151,0.051151,1
1.857562586,0.038929,0.038929,1
2.429941049,0.57096,0.57096,1
2.410051205,0.105546,0.105546,1
2.551343103,0.043689,0.043689,1
2.783287784,0.103876,0.103876,1
2.849196169,0.120787,0.120787,1
2.624873079,0.020248,0.017544,1
2.978185961,0.080605,0.080605,1
2.783876416,0.092075,0.092075,1
2.582456208,-0.08111,-0.08111,0
2.61475811,0.045296,0.045296,1
2.889223128,0.4,0.4,1
2.879380403,0.064286,0.064286,1
3.100846161,-0.110365,-0.110365,0
2.718523035,0.081308,0.081308,1
2.994240443,0.103876,0.103876,1
3.007456342,0.420646,0.420646,1
2.801002838,0.330402,0.331191,1
2.703634293,-0.063205,-0.063205,0
2.573328651,0.285141,0.285141,1
2.75870044,-0.029688,-0.029688,0
2.721551542,0.143317,0.143317,1
2.545537775,0.052113,0.052113,1
2.412662763,-0.27925,-0.27925,0
2.447465713,-0.028603,-0.028603,0
2.570236059,-0.005736,-0.005736,0
2.031183812,0.015,0.015,1
2.199279256,-0.072755,-0.072755,0
2.678553037,0.120963,0.120556,0
2.856687239,-0.153734,-0.153734,0
2.574195702,-0.33391,-0.33391,0
2.730591248,0.11039,0.11039,1
2.331155116,-0.260819,-0.260819,0
2.281941214,-0.210443,-0.210443,0
2.528279737,-0.208417,-0.208417,0
2.744285814,0.260759,0.260759,1
2.969702421,-0.01004,-0.01004,0
2.362326215,0.111562,0.111562,1
3.04330327,0.175182,0.175182,1
2.972921476,0.397516,0.397516,1
2.730361243,0.09,0.09,1
2.682367362,0.160041,0.160041,1
2.618059271,0.167346,0.16696,1
2.925136731,0.029545,0.029545,1
2.755445572,-0.286976,-0.286976,0
2.582572001,0.01032,0.01032,1
2.476317825,0.151175,0.151175,1
2.824285671,0.137533,0.137533,1
2.780100308,-0.116225,-0.116225,0
2.679359298,-0.120918,-0.120918,0
2.308252585,0.042169,0.042169,1
2.827230327,0.153179,0.153179,1
2.689302385,-0.204678,-0.204678,0
2.458048169,-0.127758,-0.127101,0
2.342307324,-0.054945,-0.054945,0
2.815954486,0.73062,0.73062,1
3.126236717,-0.083987,-0.083987,0
2.774719816,-0.096577,-0.096577,0
2.601084212,-0.013532,-0.013532,0
2.659340735,-0.056241,-0.056241,0
3.05873757,0.013081,0.013081,1
2.753157029,0.020086,0.020086,1
2.488547913,0.015471,0.015471,1
2.812244988,0.085873,0.085873,1
2.634423242,-0.008929,-0.008929,0
2.567303134,-0.092664,-0.092664,0
2.297736848,0.08024,0.079858,0
2.32208686,-0.005164,-0.005164,0
2.166581352,-0.057093,-0.057093,0
1.942420924,-0.07156,-0.07156,0
1.815993489,0.051383,0.051383,1
1.896691098,-0.12406,-0.12406,0
1.62046002,-0.120172,-0.120172,0
2.037128265,0.070732,0.070732,1
2.24124499,0.200456,0.200456,1
2.399490435,0.045541,0.045541,1
2.743191069,0.15245,0.15245,1
2.389863477,-0.03622,-0.03622,0
2.232526709,-0.066993,-0.066993,0
2.251932262,-0.06021,-0.059545,0
2.064659465,-0.021951,-0.021951,0
1.874197328,0,0,1
1.932990774,0.034913,0.034913,1
2.235488806,-0.06988,-0.06988,0
2.512791145,0.282383,0.282383,1
2.633330685,0.117172,0.117172,1
2.289053949,-0.057866,-0.057866,0
2.269551678,-0.136276,-0.136276,0
2.140880166,-0.022222,-0.022222,0
2.293071928,0.136364,0.136364,1
2.102736339,-0.085447,-0.0854,0
2.040369864,-0.051643,-0.051643,0
2.423527461,0.178218,0.178218,1
2.475527534,-0.029412,-0.029412,0
2.282424758,0.030303,0.030303,1
2.600086271,0.216387,0.216387,1
2.38729103,-0.148532,-0.148532,0
2.249734598,-0.11359,-0.11359,0
2.301082477,-0.016018,-0.016018,0
2.629596076,0.253488,0.253488,1
2.687365621,-0.100186,-0.100186,0
2.080360808,-0.028866,-0.028866,0
2.05403162,0.005023,0.005308,0
2.265288192,0.085153,0.085153,1
2.543371687,0.080483,0.080483,1
2.526449449,0.091248,0.091248,1
2.456205759,0.071672,0.071672,1
2.710462507,0.105096,0.105096,1
2.994728854,0.01585,0.01585,1
2.71454777,-0.078014,-0.078014,0
2.208699704,0.010769,0.010769,1
2.910123164,0.339422,0.339422,1
3.04966395,0.327273,0.327273,1
2.923071613,0.335616,0.335616,1
3.152710096,-0.123528,-0.122564,0
3.079389239,-0.13633,-0.13633,0
3.13544828,-0.09471,-0.09471,0
2.797983246,-0.114043,-0.114043,0
2.748597856,0.251064,0.251064,1
2.976831891,-0.056122,-0.056122,0
2.794138682,0.036937,0.036937,1
2.530882518,-0.352737,-0.352737,0
2.584282335,-0.013423,-0.013423,0
2.940637517,0.129252,0.129252,1
2.572719686,-0.044578,-0.044578,0
2.237529723,-0.069357,-0.069357,0
2.365312849,0.01522,0.014905,0
2.437355393,0.008141,0.008141,1
2.927931717,0.144011,0.144011,1
2.853415807,0.136471,0.136471,1
2.812857248,0.018634,0.018634,0
2.640685654,-0.02439,-0.02439,0
2.746884171,-0.015625,-0.015625,0
2.547684111,-0.08254,-0.08254,0
2.288565472,0.012687,0.012687,1
2.333868801,-0.056948,-0.056948,0
2.607296291,0.004831,0.004831,1
2.488461778,0.008413,0.008413,1
2.630586685,0.071685,0.071514,1
2.347721449,-0.034052,-0.034052,0
2.294533147,-0.007051,-0.007051,0
2.407270466,0.16568,0.16568,1
2.730775562,-0.251777,-0.251777,0
2.311616153,-0.05156,-0.05156,0
2.462271884,-0.008584,-0.008584,0
2.236323178,-0.12885,-0.128283,0
2.255821451,0,0,1
2.212844773,-0.076792,-0.076792,0
2.52057425,0.053604,0.053604,1
2.382775838,-0.110526,-0.110526,0
2.448351191,0.063116,0.063116,1
2.493871959,-0.038961,-0.038961,0
2.135498241,-0.007722,-0.007722,0
2.389610356,0.18677,0.18677,1
2.722009243,0.106557,0.106557,1
2.521991849,-0.096296,-0.096296,0
2.137233254,-0.1,-0.1,0
1.907980999,0.028168,0.028233,0
2.037140478,-0.029358,-0.029358,0
2.330805974,0.00189,0.00189,1
2.309638179,-0.050943,-0.050943,0
1.851766192,0.039761,0.039761,1
1.899794604,-0.021033,-0.021033,0
2.137533787,0.046875,0.046875,1
2.116061815,-0.052239,-0.052239,0
2.250424435,-0.088583,-0.088583,1
2.431860024,-0.032397,-0.032397,0
2.371716945,0.113839,0.113839,1
2.09150801,-0.036072,-0.036072,0
2.734123152,0.45762,0.453015,1
3.083587508,0.215859,0.215859,1
3.013547216,-0.228261,-0.228261,0
2.612975454,0.00626,0.00626,1
2.503221185,-0.11042,-0.11042,0
2.259215317,0.001748,0.001748,0.5
2.165213828,-0.020942,-0.020942,0
2.139868403,-0.13369,-0.13369,0
2.00285488,0.061728,0.061728,1
2.264102401,0.042636,0.042636,1
2.125567906,0.001859,0.001859,1
2.019443498,-0.024119,-0.024119,0
1.991017527,-0.011056,-0.010837,0
2.092869939,-0.117764,-0.117764,0
2.073848651,0.024887,0.024887,1
2.202074251,-0.00883,-0.00883,0
1.878634785,-0.071269,-0.071269,0
1.89819901,-0.016787,-0.016787,0
2.343626192,0.087805,0.087805,1
2.194927272,-0.038117,-0.038117,0
2.042589371,0.011655,0.011655,1
2.575646571,0.186636,0.186636,1
2.894861595,-0.153398,-0.153398,0
2.651955273,0.013761,0.013761,1
2.678846586,0.095458,0.092986,1
2.332249533,-0.104034,-0.104034,0
2.199709231,-0.00237,-0.00237,0
2.412683056,-0.019002,-0.019002,0
2.157535795,-0.113801,-0.113801,0
2.677052353,0.595628,0.595628,1
3.458552839,0.078767,0.078767,0
2.881091003,-0.104762,-0.104762,0
2.951329104,0.015957,0.015957,1
2.696368993,-0.113438,-0.113438,0
2.412193421,-0.047244,-0.047244,0
2.367680478,-0.045455,-0.045455,0
2.346536865,-0.033673,-0.033766,0
2.563045793,0.169336,0.169336,1
3.26223313,0.023483,0.023483,1
2.67497197,-0.131931,-0.131931,0
2.625966805,0.405622,0.405622,1
2.446651037,-0.028571,-0.028571,0
2.562342518,0.052941,0.052941,1
2.239763249,-0.120112,-0.120112,0
2.247498615,0.028571,0.028571,1
2.272914807,-0.259259,-0.259259,0
2.53138833,-0.067923,-0.067917,0
2.848572212,0.043011,0.043011,1
2.799180804,0.237113,0.237113,1
3.073022093,0.220833,0.220833,1
2.749256034,-0.119454,-0.119454,0
2.836340719,0.100775,0.100775,1
2.68238533,-0.156422,-0.129331,0
2.291406141,-0.089021,-0.089021,0
2.4850488,-0.061889,-0.061889,0
2.915667781,0.065972,0.065972,1
2.19502832,-0.055375,-0.055375,0
1.953521672,-0.041379,-0.041379,0
2.674198497,0.154676,0.154676,1
2.635573169,-0.009346,-0.009346,0
2.319625464,-0.210692,-0.210692,0
2.448118626,0.075697,0.075697,1
2.404016966,-0.17037,-0.17037,0
2.58506587,-0.196429,-0.196429,0
2.844189263,0,0,0
2.457789452,-0.099154,-0.088529,0
1.984878389,-0.245841,-0.245841,0
2.993174027,0.639706,0.639706,1
3.273065524,0.143498,0.143498,1
2.682995005,-0.202614,-0.202614,0
2.034428682,-0.014754,-0.014754,0
1.974506974,-0.063228,-0.063228,0
1.722915126,-0.097691,-0.097691,0
1.61655041,-0.015748,-0.015748,0.5
2.201766587,0.076,0.076,1
2.024475929,-0.197026,-0.197026,0
2.457337294,-0.00463,-0.00463,0
1.884756801,-0.074419,-0.074419,0
1.881903094,0.01005,0.01005,1
2.65882832,0.034301,0.032338,0
2.010541536,-0.022785,-0.022785,0
2.055811474,-0.044041,-0.044041,0
1.758539411,-0.03523,-0.03523,0
1.564332843,-0.101124,-0.101124,0
1.435498837,-0.0625,-0.0625,0
1.275991881,0.016667,0.016667,1
1.609591767,-0.032787,-0.032787,0
2.647699277,0.423729,0.423729,1
2.905563169,-0.185714,-0.185714,0
2.917936862,0.201754,0.201754,1
3.298108059,0.447689,0.447689,1
3.183369724,-0.040336,-0.040336,0
3.004638329,0.103564,0.103327,1
3.147583022,0.475279,0.475279,1
3.186644428,0.243243,0.243243,1
3.147344415,-0.222609,-0.222609,0
2.753622132,0.342282,0.342282,1
2.751309649,0.13,0.13,1
3.040587349,0.44174,0.44174,1
3.284270246,0.329923,0.329923,1
2.971460827,-0.119615,-0.119615,0
2.936787047,0.155526,0.155526,1
2.903392548,-0.183138,-0.183138,0
2.506218523,-0.098375,-0.098375,0
2.389400446,-0.186186,-0.186186,0
2.798154502,0.274293,0.274293,1
2.382225665,-0.132239,-0.132239,0
2.17470075,-0.070078,-0.070078,0
2.207124134,-0.002392,-0.002392,0
2.044372233,0.009592,0.009592,0
1.981910684,-0.039192,-0.039192,0
2.405498699,0.02225,0.02225,1
2.950848018,0.234583,0.234583,1
2.701104705,-0.167483,-0.167483,0
1.976587887,-0.004706,-0.004706,0
2.182905392,-0.251773,-0.251773,0
2.318240348,0.268562,0.268562,1
2.406884137,0.027397,0.027397,1
2.483391837,0.013333,0.013333,1
1.820940636,-0.102871,-0.102871,0
1.735962506,-0.030667,-0.030667,0
1.249875,-0.071527,-0.071527,0
1.985853312,0.115556,0.115556,1
2.529069658,0.078353,0.078353,1
2.690254916,0.144089,0.144089,1
3.080164194,0.241119,0.241119,1
2.553719635,-0.11882,-0.11882,0
2.458636428,-0.03248,-0.03248,0
2.190560757,-0.005086,-0.005086,0
1.699956309,-0.06953,-0.06953,0
1.919099454,-0.092308,-0.092308,0
1.963430547,-0.031477,-0.031477,0
2.40841976,0.155,0.155,1
2.866990908,0.159091,0.159091,1
3.280982973,0.218487,0.218487,1
2.727289312,-0.134866,-0.134866,0
2.346223709,-0.025686,-0.025686,0
2.59845346,0.072727,0.072727,1
2.508760673,-0.075424,-0.075424,0
2.773202388,0.052246,0.052246,1
2.865324146,0.067944,0.067944,1
2.847110705,0.117455,0.117455,1
2.822287317,0.148175,0.148175,1
2.656275336,-0.154482,-0.154482,0
2.290428151,-0.030827,-0.030827,0
2.106092257,-0.18076,-0.18076,0
2.553552471,0.230114,0.230114,1
2.779088132,0.010778,0.010778,1
2.651057553,0.102818,0.102818,1
2.34557246,-0.013122,-0.013122,0
2.670169607,-0.121763,-0.121763,0
2.245687599,-0.003187,-0.003187,1
2.210583883,-0.247002,-0.247002,0
2.078626735,-0.056263,-0.056263,0
2.306996583,0.212598,0.212598,1
2.320883967,-0.190167,-0.190167,0
2.327442312,-0.183276,-0.183276,0
1.946597843,0.102384,0.102384,1
2.472517237,0.143766,0.143766,1
2.431929909,0.0901,0.0901,1
2.658705961,-0.006122,-0.006122,0
2.780248638,0.159138,0.159138,1
2.399967213,-0.082374,-0.082374,0
2.069999001,0.013514,0.013514,1
2.090777056,-0.078095,-0.078095,0
1.830494006,-0.020661,-0.020661,0
2.15532149,-0.10654,-0.10654,0
2.121472035,-0.072019,-0.072019,0
2.385023668,0.153944,0.153944,1
2.097144738,0.009923,0.009923,1
2.019862309,-0.066594,-0.066594,0
2.439987506,-0.061988,-0.061988,0
2.125904691,-0.017456,-0.017456,0.5
2.019685738,-0.087563,-0.087563,0
2.21212415,-0.038943,-0.038943,0
2.129926368,0.0767,0.0767,1
2.083202273,-0.119624,-0.119624,0
1.885808601,-0.155725,-0.155725,0
2.160258743,-0.01085,-0.01085,1
2.414825022,-0.131627,-0.131627,0
2.297455592,0.202105,0.202105,1
2.881630835,0.171629,0.171629,1
2.870025004,0.201794,0.201794,1
2.703409173,-0.24005,-0.24005,0
2.105956426,0.080196,0.080196,1
2.372260858,-0.080303,-0.080303,0
2.206886078,-0.149918,-0.149918,0
2.154151415,-0.137597,-0.137597,0
2.458247799,-0.013483,-0.013483,0
2.167908254,-0.150342,-0.150342,0
2.381954469,0.123324,0.123324,1
2.582852696,-0.193317,-0.193317,0
2.801358312,0.109467,0.109467,1
2.19817838,0.096,0.096,1
2.200547571,-0.145985,-0.145985,0
2.434612337,-0.250712,-0.250712,0
2.936137948,0.471483,0.471483,1
2.88090451,-0.074935,-0.074935,0
2.698909494,-0.047486,-0.047486,0
2.967109503,0.131965,0.131965,1
2.772072241,0.023316,0.023316,1
2.311131144,-0.197468,-0.197468,0
2.431584212,0.056782,0.056782,1
2.333930995,-0.038806,-0.038806,0
2.431599078,0.114907,0.114907,1
2.38287987,-0.002786,-0.002786,0
2.393068913,-0.083799,-0.083799,0
2.651273714,-0.207317,-0.207317,0
2.772711892,0.319231,0.319231,1
2.810816668,0.049563,0.049563,1
2.561891639,0.05,0.05,0
2.634837948,0.045502,0.045503,1
2.838930728,0.038462,0.038462,1
2.591487242,-0.114815,-0.114815,0
2.665463611,0.066946,0.066946,1
2.931303517,-0.05098,-0.05098,0
3.050800783,0.202479,0.202479,1
2.919112892,0.295533,0.295533,1
3.270647751,0.320955,0.320955,1
3.287419441,0.359438,0.359438,1
3.144925687,0.212703,0.212703,1
3.292936971,-0.43849,-0.43849,0
2.907435245,0.281996,0.281996,1
2.9150774,0.483926,0.483926,1
2.732812688,-0.157355,-0.157355,0
2.399142938,-0.006766,-0.006766,0
2.305613575,-0.029973,-0.029973,0
2.621669228,0.05618,0.05618,1
2.886247044,-0.058511,-0.058511,0
2.3717473,0.180791,0.180791,1
2.560583724,-0.070574,-0.070574,0
2.579675508,0.050193,0.050193,1
2.795801235,0.188725,0.188725,1
2.686622044,-0.215464,-0.215464,0
2.607922521,-0.052562,-0.052562,0
2.159996733,-0.153953,-0.153953,0
2.24980981,-0.418033,-0.418033,0
2.412615534,-0.146479,-0.146479,0
1.154494434,0.049505,0.049505,1
2.505641238,0.018868,0.018868,0
2.247366528,0.111111,0.111111,1
2.914926862,0.180556,0.180556,1
2.742113597,0.072941,0.072941,1
3.040025948,0.059211,0.059211,1
2.995665206,0.016563,0.016563,0
3.16043669,0.120163,0.120163,1
3.11951827,0.245455,0.245455,1
2.893912512,-0.024818,-0.024818,0
2.732585196,-0.019461,-0.019461,0
2.32386945,0.029008,0.029008,1
2.878414667,0.118694,0.118694,1
2.627748564,-0.067639,-0.067639,0
2.552529373,-0.01707,-0.01707,0
2.287450352,0.124457,0.124457,1
2.673101242,-0.028314,-0.028314,0
2.720598775,0.088742,0.088742,1
2.508694921,-0.144769,-0.144769,0
2.311007385,0.001422,0.001422,1
2.181475035,0.076705,0.076705,1
2.470987295,0.03562,0.03562,1
2.45303289,0.054777,0.054777,1
2.463204138,0,0,0
2.620174562,0.062802,0.062802,1
2.328992968,-0.028409,-0.028409,0
2.291153763,-0.023392,-0.023392,0
2.291365819,0.038323,0.038323,1
2.662189085,0.009227,0.009227,1
2.484505951,0.045714,0.045714,1
2.519422758,-0.144262,-0.144262,0
2.446459352,0.01788,0.01788,1
2.350437485,0.031368,0.031368,1
2.031414644,-0.006083,-0.006083,0
2.051379166,-0.067319,-0.067319,0
1.759876068,0.052493,0.052493,1
2.210362198,0.001247,0.001247,0
1.993527713,-0.180573,-0.180573,0
2.022051255,0.06535,0.06535,1
2.394447886,0.309558,0.309558,1
2.882891192,0.257081,0.257081,1
2.586333731,-0.004333,-0.004333,0
3.048887912,0.366406,0.366406,1
2.591937099,-0.054777,-0.054777,0
2.613316947,0.113881,0.113881,1
2.652437467,-0.033878,-0.033878,0
2.303769523,-0.036318,-0.036318,0
2.484459751,0.044834,0.044834,0
2.364405074,-0.214552,-0.214552,0
2.366226219,0.145685,0.145685,1
2.665530718,0.263994,0.263994,1
2.794752135,0.073811,0.073811,1
2.923037616,-0.196538,-0.196538,0
2.69495429,0.026616,0.026616,1
2.844458376,0.048765,0.048765,1
2.575300562,-0.220129,-0.220129,0
2.659684965,0.081509,0.081509,1
2.587914353,-0.002094,-0.002094,0
2.526710515,-0.062238,-0.062238,0
2.473371797,0.090977,0.090977,1
2.231882851,-0.032126,-0.032126,0
2.232994269,-0.019774,-0.019774,0
2.34942463,-0.028818,-0.028818,0
2.572275141,-0.041543,-0.041543,0
2.358401995,-0.059598,-0.059598,0
2.318009778,-0.005761,-0.005761,0
1.995469185,-0.047185,-0.047185,0
2.947035784,0.445699,0.445699,1
2.393734185,0.024639,0.024639,0
2.441107333,-0.042815,-0.042815,0
2.575451477,-0.105392,-0.105392,0
2.482173631,-0.009589,-0.009589,0
2.620754684,-0.08852,-0.08852,0
3.000596515,0.452959,0.452959,1
2.886988577,0.37859,0.37859,1
2.780283521,0.104924,0.104924,1
2.840407372,-0.251286,-0.251286,0
2.929624884,0.089286,0.089286,1
2.797881952,-0.262295,-0.262295,0
3.130987981,0.276353,0.276353,1
2.948753727,0.085714,0.085714,1
2.697783882,0.061678,0.061678,1
2.671445773,-0.012781,-0.012781,0
2.334486422,0.005492,0.005492,0
1.963803784,-0.071011,-0.071011,0
2.42680838,0.056489,0.056489,1
2.340235538,-0.062612,-0.062612,0
2.170055359,0.059796,0.059796,1
2.487426818,-0.139856,-0.139856,0
2.080125265,-0.05164,-0.05164,0
1.975484048,0.002943,0.002943,0
1.649915614,-0.017608,-0.017608,0
2.09022973,0.000747,0.000747,1
1.958174499,-0.087313,-0.087313,0
2.199037326,-0.359771,-0.359771,0
3.183519542,-0.074074,-0.074074,1
3.45259557,-0.013793,-0.013793,0
3.304186702,0.127273,0.127273,1
3.146536603,-0.404466,-0.404467,0
2.945639603,0.43125,0.43125,1
3.208949622,0.055313,0.055313,1
2.835025827,-0.131034,-0.131034,0
2.624354473,0.133333,0.133333,1
2.481362361,-0.043417,-0.043417,0
2.31782973,-0.030747,-0.030747,0
2.865432806,0.208459,0.208459,1
2.860962183,0.0475,0.0475,1
2.700655396,0.068019,0.068019,1
2.8798896,0.118436,0.118436,1
2.657069516,-0.050949,-0.050949,0
2.313109915,-0.041053,-0.041053,0
2.889591131,-0.052689,-0.052689,1
2.803699779,-0.062572,-0.062572,0
2.454573193,-0.016069,-0.016069,0
2.387935468,0.028894,0.028894,1
2.688376476,0.065934,0.065934,1
2.66175042,-0.014891,-0.014891,0
2.61179676,0.055814,0.055814,1
2.596468779,0.035242,0.035242,1
2.571647402,-0.057447,-0.057447,0
2.507921766,0.071106,0.071106,1
2.737775347,-0.265543,-0.265543,0
3.416227465,-0.621234,-0.621234,0
3.099514166,0.537879,0.537879,1
3.628594904,-0.046798,-0.046798,0
3.181811385,-0.033592,-0.033592,0
2.588037959,-0.010695,-0.010695,1
2.575783359,0.110811,0.110811,1
2.783989223,0.060827,0.060827,1
2.572117236,-0.057339,-0.057339,0
2.759161454,0.029197,0.029197,1
2.636373658,0.035461,0.035461,1
2.844872861,0.344749,0.344749,1
2.843124911,0.033956,0.033956,0
2.693773184,0.045977,0.045977,1
2.342203784,-0.017268,-0.017268,0
2.561565574,0.011182,0.011182,0.5
2.534622156,0.085308,0.085308,1
2.732120842,0.069869,0.069869,1
2.689082927,-0.016327,-0.016327,0
3.019309829,0.019364,0.019364,0
3.10654356,0.090909,0.090909,1
3.018874034,0.002488,0.002488,1
2.636176775,-0.007444,-0.007444,0
2.94409241,-0.0575,-0.0575,0
2.722767826,0.03183,0.03183,1
2.424564298,-0.020566,-0.020566,0
2.401662609,0.015748,0.015748,1
2.376055973,-0.009044,-0.009044,0
2.450144957,-0.289439,-0.289439,0
2.651316665,-0.26789,-0.26789,0
2.320677033,0.120301,0.120301,1
2.533179489,0.067114,0.067114,1
2.169616097,0.06499,0.06499,1
2.113372846,-0.114173,-0.114173,0
2.431230674,-0.081749,-0.081749,0
2.534105595,0.026915,0.026915,1
2.305622196,-0.112903,-0.112903,0
2.194288263,-0.034091,-0.034091,0
2.020993863,-0.195294,-0.195294,0
