name,ttm,08/31/2023,07/31/2023,06/30/2023,05/31/2023,04/28/2023,03/31/2023,02/28/2023,01/31/2023,12/30/2022,11/30/2022,10/31/2022,09/30/2022,08/31/2022,07/29/2022,06/30/2022,05/31/2022,04/29/2022,03/31/2022,02/28/2022,01/31/2022,12/31/2021,11/30/2021,10/29/2021,09/30/2021,08/31/2021,07/30/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,03/03/2021,02/26/2021,01/29/2021,12/31/2020,12/18/2020,12/11/2020,12/04/2020,11/30/2020,11/13/2020,10/30/2020,10/28/2020,10/15/2020,09/30/2020,09/24/2020,08/31/2020,08/27/2020,08/14/2020,08/06/2020,07/31/2020,07/14/2020,06/30/2020,06/12/2020,05/29/2020,04/30/2020,03/31/2020,02/28/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/29/2013,10/31/2013,09/30/2013,08/30/2013,07/31/2013,06/28/2013,05/31/2013,04/30/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/28/2012,08/31/2012,07/31/2012,06/29/2012,05/31/2012,04/30/2012,03/30/2012,02/29/2012,01/31/2012,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/29/2011,06/30/2011,05/31/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/29/2010,09/30/2010,08/31/2010,07/30/2010,06/30/2010,05/31/2010,04/30/2010,03/31/2010,02/26/2010,01/29/2010,12/31/2009,11/30/2009,10/30/2009,09/30/2009,08/31/2009,07/31/2009,06/30/2009,05/29/2009,04/30/2009,03/31/2009,02/27/2009,01/30/2009,12/31/2008,11/28/2008,10/31/2008,09/30/2008,08/29/2008,07/31/2008,06/30/2008,05/30/2008,04/30/2008,03/31/2008,02/29/2008,01/31/2008,12/31/2007,11/30/2007,10/31/2007,09/28/2007,08/31/2007,07/31/2007,06/29/2007,05/31/2007,04/30/2007,03/30/2007,02/28/2007,01/31/2007,12/29/2006,11/30/2006,10/31/2006,09/29/2006,08/31/2006,07/31/2006,06/30/2006,05/31/2006,04/28/2006,03/31/2006,02/28/2006,01/31/2006,12/30/2005,11/30/2005,10/31/2005,09/30/2005,08/31/2005
MarketCap,"15,505,270,743","14,870,473,073","15,837,140,649","13,393,595,877","11,989,525,078","13,952,368,804","14,129,600,165","16,814,542,636","16,581,578,313","16,715,342,247","21,225,738,001","20,847,092,338","19,032,991,958","20,615,494,951","19,027,388,487","17,467,078,739","20,603,591,884","20,238,060,759","21,540,168,769","16,831,083,369","14,277,087,223","14,692,227,722","12,995,066,909","12,166,281,907","11,956,370,705","9,769,840,501","10,162,917,875","11,066,288,353","11,405,757,445","10,431,222,728","9,734,091,865","10,048,375,000","9,697,153,027","8,861,930,041","8,282,192,553","8,051,805,579","8,421,880,597","8,464,663,836","7,979,074,073","6,607,871,263","5,906,045,270","5,498,853,283","6,343,679,050","6,569,165,167","6,563,975,389","6,978,902,474","7,109,369,238","7,507,185,929","7,142,121,000","6,700,763,934","6,336,951,290","6,018,496,556","6,285,639,943","6,279,226,025","5,879,417,142","5,815,278,046","7,968,069,584","8,707,375,009","10,312,977,453","10,047,523,986","9,860,532,628","10,717,790,041","10,521,122,181","10,820,228,580","10,326,537,825","8,896,165,320","9,899,857,928","9,091,592,916","9,405,981,505","9,729,172,813","9,694,832,717","9,737,091,739","11,084,913,871","12,710,034,013","12,128,697,042","10,370,678,010","10,361,168,593","9,600,416,124","9,054,354,536","8,804,631,976","9,620,964,100","9,900,914,559","9,922,882,441","8,740,253,998","8,859,216,623","8,200,972,431","6,761,837,052","6,845,806,053","6,521,174,632","6,272,665,982","6,235,356,444","6,843,968,274","7,324,463,591","8,226,617,445","7,338,434,040","6,746,324,050","5,597,071,197","5,676,305,665","6,061,377,686","5,753,646,203","5,618,495,587","6,447,369,031","7,708,405,418","7,304,699,056","8,498,189,991","6,992,476,680","9,512,058,300","10,754,096,003","11,833,234,808","10,464,961,356","13,372,281,903","13,796,428,872","15,003,423,043","14,868,297,234","13,531,054,216","13,492,311,566","14,670,839,891","14,760,423,201","13,173,114,609","13,336,499,779","12,931,157,720","13,885,387,503","12,798,656,999","12,434,570,548","11,947,074,829","12,669,978,954","12,766,835,478","13,748,793,361","13,916,389,292","12,804,853,056","13,014,863,129","12,458,627,769","12,356,611,220","12,082,376,987","10,903,174,461","11,227,966,934","10,167,893,200","11,321,637,816","11,057,806,185","11,538,884,816","12,653,144,933","14,438,685,576","12,789,061,774","13,456,190,879","12,900,414,925","13,933,849,063","12,978,969,108","12,273,624,426","12,716,694,108","11,221,461,880","12,672,060,310","11,979,188,469","12,178,554,972","11,614,150,972","9,479,967,317","9,141,256,939","10,610,527,636","8,183,965,263","13,112,928,915","11,144,733,894","10,157,730,216","10,992,697,568","10,118,457,151","9,768,562,246","10,072,972,398","9,628,073,277","9,631,760,052","8,590,217,809","8,715,404,389","6,792,016,058","6,575,018,492","5,771,089,204","4,510,059,691","4,873,439,532","5,944,899,922","4,429,969,723","5,160,903,772","4,510,933,022","4,409,183,238","8,521,133,702","8,310,501,180","4,187,208,940","3,956,942,274","3,825,141,111","3,592,550,823","3,757,950,767","3,487,382,184","3,442,852,113","3,113,139,959","2,274,484,348","2,795,219,459","2,992,522,379","3,649,819,713","5,200,381,851","8,609,346,814","9,234,145,868","8,631,943,525","7,717,673,704","7,537,275,195","5,841,529,213","6,867,781,556","6,015,497,065","6,191,579,604","5,082,974,630","4,910,897,669","4,241,026,645","3,525,890,847","3,200,192,734","3,334,369,221","2,477,120,606","2,198,008,425","2,134,875,908","2,132,953,424","1,682,749,080","1,414,612,669","1,254,937,797","1,093,312,841","941,617,064","873,093,015","892,360,516","786,754,160","939,873,508","951,979,607","934,921,013","969,588,479","936,021,568","839,172,775","850,178,320","760,483,131","814,960,577","923,450,000"
EnterpriseValue,"15,530,270,743","14,895,473,073","16,264,140,649","13,820,595,877","12,416,525,078","14,854,368,804","15,031,600,165","17,716,542,636","17,635,578,313","17,769,342,247","22,279,738,001","21,675,092,338","19,860,991,958","21,443,494,951","20,112,388,487","18,552,078,739","21,688,591,884","22,326,060,759","23,628,168,769","18,919,083,369","17,253,087,223","17,668,227,722","15,971,066,909","15,335,281,907","15,125,370,705","12,938,840,501","13,325,917,875","14,229,288,353","14,568,757,445","13,971,222,728","13,274,091,865","13,588,375,000","13,237,153,027","12,556,930,041","11,977,192,553","11,746,805,579","12,116,880,597","12,159,663,836","11,674,074,073","10,302,871,263","9,585,045,270","9,177,853,283","10,022,679,050","10,248,165,167","10,242,975,389","10,657,902,474","10,788,369,238","11,186,185,929","10,821,121,000","10,696,763,934","10,332,951,290","10,014,496,556","10,281,639,943","10,275,226,025","9,832,417,142","9,768,278,046","11,921,069,584","12,659,375,009","14,264,977,453","13,999,523,986","13,812,532,628","14,846,790,041","14,650,122,181","14,949,228,580","14,643,537,825","13,213,165,320","13,915,857,928","13,107,592,916","13,421,981,505","13,404,172,813","13,369,832,717","13,412,091,739","14,759,913,871","16,677,034,013","16,095,697,042","14,127,678,010","14,118,168,593","13,357,416,124","12,911,354,536","12,661,631,976","13,477,964,100","13,694,914,559","13,716,882,441","12,534,253,998","12,641,216,623","11,982,972,431","10,543,837,052","11,313,806,053","10,989,174,632","10,740,665,982","10,849,356,444","11,457,968,274","11,938,463,591","12,212,617,445","11,324,434,040","10,732,324,050","9,129,071,197","9,208,305,665","9,593,377,686","8,603,646,203","8,468,495,587","9,297,369,031","13,015,105,418","12,611,399,056","13,804,889,991","9,588,376,680","12,107,958,300","15,403,496,003","15,615,934,808","14,247,661,356","17,154,981,903","16,610,128,872","17,817,123,043","17,681,997,234","16,126,954,216","16,088,211,566","17,266,739,891","16,701,623,201","15,114,314,609","15,277,699,779","15,329,457,720","16,283,687,503","15,196,956,999","13,496,670,548","13,009,174,829","13,732,078,954","14,154,135,478","15,136,093,361","15,303,689,292","13,616,653,056","13,826,663,129","13,270,427,769","13,520,511,220","13,246,276,987","12,067,074,461","10,622,466,934","9,562,393,200","10,716,137,816","10,387,906,185","10,868,984,816","11,983,244,933","13,768,785,576","12,119,161,774","12,839,890,879","12,284,114,925","14,155,649,063","13,200,769,108","12,495,424,426","12,621,294,108","11,126,061,880","12,576,660,310","12,389,988,469","12,589,354,972","12,024,950,972","9,671,567,317","9,332,856,939","10,802,127,636","8,375,565,263","13,372,228,915","11,404,033,894","10,417,030,216","11,473,497,568","10,599,257,151","10,249,362,246","11,231,172,398","10,786,273,277","10,789,960,052","10,197,417,809","10,322,604,389","8,399,216,058","8,574,818,492","7,770,889,204","6,509,859,691","3,842,639,532","4,914,099,922","3,399,169,723","4,283,503,772","3,633,533,022","3,531,783,238","7,823,133,702","7,612,501,180","3,489,208,940","3,039,942,274","2,908,141,111","2,675,550,823","2,922,850,767","2,652,282,184","2,607,752,113","2,492,239,959","1,653,584,348","2,174,319,459","1,844,922,379","2,502,219,713","4,052,781,851","7,569,646,814","8,194,445,868","7,592,243,525","6,870,473,704","6,690,075,195","4,994,329,213","6,011,681,556","5,159,397,065","5,335,479,604","4,357,574,630","4,185,497,669","3,680,026,645","2,964,890,847","2,639,192,734","2,847,869,221","1,990,620,606","1,711,508,425","1,813,475,908","1,811,553,424","1,361,349,080","1,113,612,669","953,937,797","792,312,841","718,017,064","649,493,015","668,760,516","563,154,160","747,773,508","759,879,607","742,821,013","757,088,479","723,521,568","525,930,775","536,936,320","447,241,131","501,718,577","1,397,727,000"
PeRatio,"6.614","6.343","5.465","4.622","4.095",,"4.426","5.244","5.536",,"7.071","8.717","7.896","8.487",,"11.062","12.745",,"24.307","19.149","49.906","51.29","43.906",,"26.581","21.629",,"27.661","28.586","33.082","30.871",,,,"29.105",,,,"28.045",,,,,"17.449",,"18.54",,,,"14.64",,"13.15",,,"12.332","12.197",,"18.477","21.899",,"20.803","24.478",,"24.657",,"29.372","36.113",,"34.032","14.454","14.407","13.97","15.904",,"20.615","23.379",,"21.653","25.359",,"26.954",,,,,,,,,,,,,"113.839",,"93.355","28.928","29.337","31.325",,"11.422","13.109",,"10.588","12.318",,"10.666","12.06",,"11.208","14.324","15.604","16.943",,"10.616","10.476",,,"9.772",,"8.91","9.569",,"8.031","7.717",,"9.91","10.535","10.141","8.741","8.824",,"7.544","7.377",,"6.64",,"6.469","6.524",,"7.024","8.016","7.106","7.71","7.392",,"7.922","7.492",,"7.241","8.177",,"8.462","8.07",,"7.598","8.819","6.706","12.789",,"9.914","16.465",,"14.646","26.457","25.288","25.309","35.625",,"28.171","26.278",,"18.026","11.337","13.83","15.071",,,"12.235","8.596",,"8.684","8.182","7.91","7.429",,"6.753","6.666",,,"4.046",,"5.846","8.33",,"13.983","13.071",,"16.07","12.454","18.581","16.275","16.752","21.012","20.3",,"21.541","19.551",,"21.609","19.174",,"64.433","50.833",,,,,,,,,,,,,,,,,"13.65"
ForwardPeRatio,"10.684","9.99","9.98","7.605","6.739",,"5.97","7.072","6.41",,"7.396","7.107","6.849","5.653",,"4.338","4.998",,"5.299","6.15","5.599","7.862","9.931",,"12.837","10.858",,"19.048","19.685","19.084","20.367",,,,"28.49",,,,"28.249",,,,,"18.051",,"23.042",,,,"24.096",,"18.149",,,"16.181","15.361",,"19.38","19.084",,"16.475","15.924",,"24.39",,"19.841","21.882",,"18.45","18.018",,"15.674","20.661",,"41.494","50.761",,"49.02","40.984",,"39.063","99.01",,"100","75.188",,,,,,,"54.054","57.804","31.348",,"29.586","15.432","15.083","18.051",,"16.611","10.718",,"8.651","10.06",,"9.533","10.776",,"9.174","11.723","11.547","12.151",,"10.684","10.482",,,"12.285",,"11.919","12.804",,"11.287","9.39",,"9.311","9.149","8.803","9.108","8.258",,"6.757","7.246",,"6.831",,"6.549","6.464",,"6.739","7.794","7.013","7.722","6.821",,"7.576","7.981",,"8.21","9.461",,"9.346","7.752",,"6.075","7.776","6.109","9.381",,"9.96","11.124",,"11.111","11.062","11.013","11.614","10.893",,"11.737",,,,,"11.481","12.315",,,,"13.333",,"12.563",,,"10.823",,,"10.384",,,"6.427",,"8.389",,,"21.368",,,"17.483",,"15.949","13.986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,"0.649",,"0.75","1.713","1.651","1.362",,"1.061","1.222",,"1.235","1.434","0.248","0.348","0.44",,"0.521","0.441",,"0.787","0.814","0.84","0.896",,,,"2.683",,,,"2.663",,,,,"1.198",,"1.529",,,,"1.499",,"1.129",,,"0.958","0.91",,"0.615","0.604",,"0.505","0.488",,"0.742",,"0.604","0.653",,"0.551","0.661",,"0.575","0.84",,"1.691","2.899",,"2.795","2.114",,"2.013",,,,,,,,,,,,,,,,,,,,"28.142","18.164",,"1.447","1.682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.223","6.04",,,,,"0.292","0.318",,"0.542","0.534",,"0.708","0.66",,"1.013","0.648","0.509","0.781",,"0.83","1.309",,"1.307","1.302","1.296","2.323","2.178",,"2.347",,,,,"0.741","0.795",,,,"3.808",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.82","1.746","1.597","1.35","1.197",,"1.323","1.568","1.591",,"2.032","2.225","2.016","2.167",,"2.202","2.537",,"3.408","2.685","2.917","2.998","2.566",,"2.624","2.135",,"2.634","2.722","2.538","2.368",,,,"2.056",,,,"1.981",,,,,"1.569",,"1.667",,,,"1.509",,"1.355",,,"1.328","1.313",,"1.935","2.294",,"2.179","2.401",,"2.418",,"2.08","2.364",,"2.228","2.335","2.328","2.257","2.569",,"2.885","2.57",,"2.38","2.197",,"2.336","2.538",,"2.241","2.388",,"1.822","1.84","1.753","1.686",,"1.857","1.988","2.095",,"1.718","1.342","1.361","1.453",,"1.296","1.487",,"1.717","1.998",,"2.215","2.504",,"2.478","3.167","3.217","3.493",,"3.109","3.068",,,"2.992",,"2.854","3.065",,"2.718","2.611",,"2.651","2.818","2.713","2.496","2.52",,"2.281","2.231",,"2.114",,"2.06","1.977",,"2.129","2.429","2.153","2.201","2.11",,"2.166","2.048",,"1.818","2.053",,"2.135","2.036",,"1.781","2.067","1.572","2.568",,"1.991","2.364",,"2.103","2.33","2.227","2.229","2.229",,"1.763","1.818",,"1.247","1.385","1.69","1.841",,,"1.712","1.35",,"1.363","1.133","1.096","1.029",,"0.994","0.982",,,"0.707",,"0.995","1.418",,"2.867","2.68",,"2.582","2.001","2.511","2.199","2.264","2.182","2.108",,"1.634","1.483",,"1.241","1.101",,"1.093","0.862",,"0.656","0.572",,"0.464","0.474","0.417","0.492",,"0.49","0.508","0.49",,"0.442","0.395","0.424","0.559"
PbRatio,"2.671","2.562","2.904","2.456","2.199",,"2.797","3.329","3.731",,"4.776","4.543","4.148","4.492",,"4.365","5.148",,"6.719","5.25","4.859","5.001","4.423",,"3.683","3.01",,"3.653","3.766","3.57","3.331",,,,"2.931",,,,"2.823",,,,,"2.287",,"2.429",,,,"2.456",,"2.206",,,"2.029","2.007",,"2.922","3.461",,"3.309","3.496",,"3.529",,"3.011","3.347",,"3.18","2.832","2.822","2.834","3.226",,"3.411","2.886",,"2.671","2.53",,"2.688","3.126",,"2.76","2.709",,"2.068","2.088","1.989","1.913",,"2.044","2.188","2.131",,"1.748","1.405","1.425","1.521",,"1.39","1.595",,"1.81","2.106",,"2.313","2.615",,"2.543","3.249","3.397","3.694",,"3.214","3.205",,,"2.929",,"2.885","3.098",,"2.515","2.417",,"2.515","2.709","2.742","2.508","2.549",,"2.482","2.427",,"1.959",,"1.975","1.874",,"2.144","2.446","2.167","2.466","2.364",,"2.586","2.445",,"2.275","2.569",,"2.678","2.554",,"2.144","2.489","1.92","2.693",,"2.086","2.519",,"2.239","2.487","2.377","2.378","2.223",,"1.758","1.744",,"1.196","2.848","3.474","2.589",,,"2.55","5.137",,"2.524","2.445","2.364","2.22",,"2.504","2.472",,,"2.089",,"2.152","3.066",,"5.649","5.28",,"5.613","4.35","5.786","5.068","5.216","4.943","4.775",,"3.776","3.427",,"2.985","2.649",,"2.781","2.194",,"1.607","1.4",,"1.129","1.154","1.018","1.287",,"1.281","1.283","1.238",,"1.052","0.941","1.008","7.777"
EnterprisesValueRevenueRatio,"1.782"
EnterprisesValueEBITDARatio,"3.494"
