name,ttm,08/31/2023,07/31/2023,06/30/2023,05/31/2023,04/28/2023,03/31/2023,02/28/2023,01/31/2023,12/30/2022,11/30/2022,10/31/2022,09/30/2022,09/08/2022,08/31/2022,07/29/2022,06/30/2022,05/31/2022,04/29/2022,03/31/2022,02/28/2022,01/31/2022,12/31/2021,11/30/2021,10/29/2021,09/30/2021,08/31/2021,07/30/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,02/26/2021,02/08/2021,01/29/2021,01/22/2021,01/08/2021,12/31/2020,12/24/2020,12/11/2020,11/30/2020,11/13/2020,10/30/2020,10/28/2020,09/30/2020,09/24/2020,09/17/2020,09/02/2020,08/31/2020,08/10/2020,08/03/2020,07/31/2020,07/28/2020,07/14/2020,06/30/2020,06/12/2020,06/03/2020,05/29/2020,05/07/2020,04/30/2020,03/31/2020,02/28/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/29/2013,10/31/2013,09/30/2013,08/30/2013,07/31/2013,06/28/2013,05/31/2013,04/30/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/28/2012,08/31/2012,07/31/2012,06/29/2012,05/31/2012,04/30/2012,03/30/2012,02/29/2012,01/31/2012,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/29/2011,06/30/2011,05/31/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/29/2010,09/30/2010,08/31/2010,07/30/2010,06/30/2010
MarketCap,"17,122,220,060","15,796,928,362","14,738,594,306","14,562,376,328","13,980,170,522","14,748,752,620","14,172,276,983","13,341,547,374","13,019,283,333","13,293,696,938","13,455,463,077","13,207,230,787","12,450,864,879","13,163,385,351","12,512,163,160","13,085,959,911","12,005,185,624","11,926,038,296","11,997,184,638","12,150,096,179","12,503,369,340","12,640,809,407","13,906,703,339","13,750,545,454","14,070,474,385","13,208,799,131","13,450,502,172","12,631,636,879","12,693,345,409","11,874,127,870","11,134,795,380","10,553,324,059","10,609,509,417","9,940,937,151","9,842,622,854","10,285,590,879","10,675,622,214","9,991,769,760","9,945,258,828","9,288,363,948","9,866,388,225","9,469,874,375","8,782,727,758","8,534,231,079","9,503,287,948","9,712,078,951","9,672,926,114","9,621,809,909","9,982,886,080","9,303,149,311","9,389,068,039","9,538,066,339","9,592,848,889","9,941,759,554","10,144,869,377","10,961,061,466","11,410,914,840","11,680,826,864","10,912,784,519","10,904,006,892","9,792,494,202","12,589,612,002","13,635,142,232","13,278,827,040","13,181,405,003","12,765,675,240","12,784,314,578","13,308,046,900","12,207,977,565","11,572,040,536","12,116,650,161","11,343,033,194","10,654,044,029","10,703,181,663","10,409,116,301","10,918,021,312","12,075,170,092","12,661,986,107","10,711,659,460","11,271,330,000","10,860,955,187","11,667,023,986","10,974,548,692","12,011,708,788","12,842,339,402","12,624,080,889","15,151,292,152","14,046,428,226","14,004,099,216","12,827,541,581","12,211,465,597","11,378,106,437","10,660,842,517","10,307,849,424","9,677,130,417","9,233,441,214","9,083,303,958","8,731,609,756","6,471,936,143","6,006,171,334","5,600,557,652","5,138,044,255","5,271,352,158","5,583,487,737","5,592,429,121","5,415,227,152","5,180,858,709","5,043,299,381","5,327,707,426","5,112,210,312","5,468,739,134","5,327,546,830","5,954,074,322","5,527,782,060","5,541,156,346","5,237,029,391","5,131,063,574","4,743,566,323","4,884,858,159","4,697,043,209","4,804,902,460","5,042,714,557","5,422,860,203","5,334,540,004","5,056,368,772","4,974,501,343","4,528,398,965","4,518,242,433","4,130,112,414","4,213,112,378","4,357,566,999","4,587,998,719","4,878,585,777","4,672,722,469","4,513,813,738","4,508,607,494","4,558,682,006","4,222,971,873","3,952,958,937","4,024,597,237","4,393,818,296","4,090,372,960","3,503,091,216","3,275,311,742","3,223,821,363","3,134,798,853","2,956,764,620","2,571,023,781","2,616,403,617","5,071,464,390","5,059,418,157","4,894,212,666","4,904,538,009","4,768,335,251","4,349,727,785","4,554,724,857","4,933,322,729","4,785,774,371","4,442,073,492","4,518,725,842","4,703,948,169","4,565,905,114","4,275,839,959","4,427,283,109","4,039,786,251","4,313,313,445","3,595,420,831","3,663,722,899","3,957,421,789","4,388,978,914","3,412,991,038","3,390,742,073","2,757,807,688","2,785,652,613","2,343,614,442","2,425,989,009","3,086,145,750","3,776,467,827"
EnterpriseValue,"18,348,420,060","17,023,128,362","16,111,094,306","15,934,876,328","15,352,670,522","16,095,652,620","15,519,176,983","14,688,447,374","14,630,183,333","14,904,596,938","15,066,363,077","14,864,030,787","14,107,664,879","14,820,185,351","14,168,963,160","14,742,759,911","13,031,985,624","12,952,838,296","13,023,984,638","13,199,596,179","13,552,869,340","13,653,509,407","14,919,403,339","14,763,245,454","15,083,174,385","14,071,699,131","14,313,402,172","13,494,536,879","13,651,445,409","12,832,227,870","12,092,895,380","11,551,524,059","11,607,709,417","10,939,137,151","10,681,822,854","11,124,790,879","11,514,822,214","10,830,969,760","10,784,458,828","10,127,563,948","10,705,588,225","10,309,074,375","9,621,927,758","9,153,531,079","10,122,587,948","10,331,378,951","10,292,226,114","10,241,109,909","10,602,186,080","9,922,449,311","10,008,368,039","10,157,366,339","10,380,448,889","10,729,359,554","10,932,469,377","11,748,661,466","12,198,514,840","12,468,426,864","11,700,384,519","11,518,006,892","10,406,494,202","13,203,612,002","14,378,242,232","14,021,927,040","13,924,505,003","13,484,975,240","13,503,614,578","14,027,346,900","13,097,677,565","12,461,740,536","13,006,350,161","12,247,633,194","11,558,644,029","11,607,781,663","11,486,116,301","11,995,021,312","13,152,170,092","13,604,286,107","11,653,959,460","12,213,630,000","11,844,055,187","12,650,123,986","11,957,648,692","13,058,808,788","13,889,439,402","13,671,180,889","16,336,492,152","15,231,628,226","15,189,299,216","13,979,841,581","13,363,765,597","12,530,406,437","11,952,942,517","11,599,949,424","10,969,230,417","9,136,143,214","8,986,005,958","8,634,311,756","6,399,177,143","5,933,412,334","5,527,798,652","5,065,285,255","5,219,159,158","5,531,294,737","5,540,236,121","5,307,745,152","5,073,376,709","4,935,817,381","5,225,454,426","5,009,957,312","5,347,061,134","5,205,868,830","5,832,396,322","5,406,104,060","5,451,522,346","5,147,395,391","5,041,429,574","4,606,008,323","4,747,300,159","4,549,116,209","4,656,975,460","4,894,787,557","5,296,341,203","5,208,021,004","4,929,849,772","4,847,982,343","4,383,287,965","4,373,131,433","3,931,047,414","4,014,047,378","4,158,501,999","4,366,657,719","4,657,244,777","4,451,381,469","4,287,435,738","4,282,229,494","4,332,304,006","4,015,205,873","3,745,192,937","3,816,831,237","4,183,332,296","3,879,886,960","3,292,605,216","3,139,714,742","3,088,224,363","2,999,201,853","2,821,167,620","2,435,426,781","2,456,122,617","4,911,183,390","4,932,281,157","4,767,075,666","4,777,401,009","4,619,706,251","4,201,098,785","4,406,095,857","4,798,386,729","4,650,838,371","4,307,137,492","4,371,505,842","4,556,728,169","4,418,685,114","4,128,619,959","4,320,738,109","3,933,241,251","4,206,768,445","3,479,731,831","3,548,033,899","3,841,732,789","4,335,189,914","3,359,202,038","3,336,953,073","2,434,871,688","2,462,716,613","2,020,678,442","2,101,923,009","2,762,079,750","3,452,401,827"
PeRatio,"26.645","24.583","49.886","49.289","47.293",,"61.297","57.612","54.857",,"56.625","63.52","59.883",,"60.189",,"24.238","24.049",,"23.256","23.839","28.289","31.122","30.773",,"30.358","30.919",,"28.896","27.015","25.333","23.112",,,,,,"21.962",,,"21.538",,,,"21.041",,,,"22.012",,,"21.031",,,"23.857",,,,,"29.754","26.722",,"32.512","31.662",,"31.898","31.831",,"30.619",,"30.403","27.024",,"25.508","19.113","20.047","22.053","24.269",,"21.677","21.254",,"21.348","28.938",,"30.355","71.106",,"65.307","60.785",,"54.242","51.656","49.945","47.197",,"35.714","34.383","34.172",,"29.571","27.129","24.564","26.019",,"26.023","24.863",,"26.557","25.407",,"26.598","29.594",,"30.63","28.886","28.301","26.614",,"25.462","25.975",,,"29.636",,"27.542","26.11",,"23.415","23.773",,"26.814","28.442","27.151","27.094","27.063",,"24.584","22.959",,"26.508",,"21.238","21.084",,"20.18","19.034","16.551","17.845","17.542",,"17.665","17.702",,"16.503","17.281",,"18.138","16.836",,"18.067","17.537","16.423","20.528",,"20","23.088",,"25.412","28.728","22.34","22.194","22.215",,"18.879","19.183",,"29.862"
ForwardPeRatio,"21.142","20.325","19.455","19.342","18.519",,"18.939","17.575","17.065",,"17.606","18.382","17.668",,"18.484",,"18.116","18.116",,"18.416","19.084","19.608","21.692","21.459",,"21.692","23.419",,"22.831","21.459","20.284","19.305",,,,,,"18.553",,,"18.382",,,,"17.331",,,,"18.083",,,"17.036",,,"17.889",,,,,"18.939","17.762",,"24.631","24.213",,"22.831","22.779",,"25.189",,"24.331","22.573",,"19.048","18.484","19.841",,,,"22.173","21.368",,"20.704","23.042",,"24.753","29.155",,"31.153","28.571",,"30.769","28.653","27.322","25.51",,"25.317","30.395","31.348",,"26.525","22.989","23.474","26.385",,"26.247","22.124",,"22.173","20.877",,"24.57","27.778",,"26.385","25.773","25.575","24.57",,"23.753","22.075",,,"24.272",,"23.419","21.277",,"19.763","17.036",,"19.231","20.408","21.008","20.833","23.202",,"20.877","19.455",,"21.978",,"17.483","16.447",,"15.898","15.337","16.103","16.42","14.881",,"14.327","14.556",,"13.831","14.451",,"14.535","15.106",,"15.129","14.793","13.986","14.684",,"14.728","15.625",,"16.978","17.301","15.48","15.432","16.103",,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.173","2.018",,,"2.218",,"2.139","1.944",,"1.997","1.355",,"1.531","1.622","1.671","1.657","2.118",,"1.906","1.776",,"2.008",,"3.713","3.495",,"3.375","3.257","3.418","3.486","2.792",,"2.688","0.99",,"0.716","1.053",,"0.93","0.968",,"1.044","1.021","0.964","1.012",,"1.052","1.078",,"1.171","1.193","1.068","1.064","1.111",,,,,
PsRatio,"4.438","4.094","3.747","3.702","3.552",,"3.618","3.401","3.434",,"3.544","3.649","3.44",,"3.458",,"3.504","3.476",,"3.51","3.598","3.664","4.031","3.986",,"3.875","3.947",,"3.673","3.434","3.22","3.148",,,,,,"3.224",,,"3.162",,,,"3.18",,,,"3.327",,,"3.178",,,"3.696",,,,,"4.451","3.997",,"5.213","5.076",,"5.053","5.042",,"4.718",,"4.685","4.118",,"3.887","3.97","4.164","4.581","4.748",,"4.241","4.129",,"4.147","5.15",,"5.402","7.64",,"7.017","7.919",,"7.067","9.421","9.109","8.608",,"10.049","9.675","10.198",,"8.825","8.096","7.959","8.43",,"8.408","8.033",,"8.554","8.183",,"8.408","9.355",,"9.3","8.77","8.593","8.056",,"7.786","7.943",,,"9.214",,"8.563","8",,"7.191","7.301",,"8.146","8.641","8.248","8.113","8.104",,"7.66","7.154",,"8.19",,"6.562","6.407",,"6.132","5.784","5.029","5.25","5.161",,"4.875","4.886",,"4.471","4.682",,"4.883","4.532",,"4.906","4.762","4.46","5.132",,"5","5.469",,"6.019","6.482","5.041","5.008","5.191",,"4.411","4.514",,"7.027"
PbRatio,"4.673","4.311","4.165","4.115","3.951",,"4.09","3.85","3.953",,"4.085","4.049","3.817",,"3.836",,"3.365","3.343",,"3.371","3.469","3.615","3.977","3.932",,"3.837","3.907",,"3.729","3.488","3.271","3.151",,,,,,"2.988",,,"2.95",,,,"2.892",,,,"3.038",,,"2.902",,,"3.065",,,,,"3.249","2.918",,"4.096","3.989",,"3.837","3.843",,"3.716",,"3.688","3.5",,"3.302","3.302","3.464","3.831","4.02",,"3.579","3.421",,"3.456","3.862",,"4.058","5.265",,"4.866","4.554",,"4.04","3.883","3.755","3.525",,"28.569","27.463","22.351",,"19.341","17.744","19.835","21.009",,"21.842","20.897",,"20.519","19.689",,"20.505","22.916",,"24.409","23.069","22.602","19.462",,"18.783","19.214",,,"21.763",,"20.294","17.16",,"14.407","14.696",,"16.126","17.147","16.423","13.872","13.856",,"13.627","12.755",,"15.993",,"12.751","13.697",,"13.11","12.365","10.752","9.496","9.335",,"10.346","10.368",,"9.55","10.001",,"10.358","9.614",,"9.852","9.563","8.955","10.056",,"9.797","11.682",,"12.858","15.156","11.786","11.709","5.404",,"4.592","5.031",,"7.832"
EnterprisesValueRevenueRatio,"4.712"
EnterprisesValueEBITDARatio,"15.436"
