name,ttm,08/31/2023,07/31/2023,06/30/2023,05/31/2023,04/28/2023,03/31/2023,02/28/2023,01/31/2023,12/30/2022,11/30/2022,10/31/2022,09/30/2022,09/02/2022,08/31/2022,07/29/2022,06/30/2022,05/31/2022,04/29/2022,03/31/2022,02/28/2022,01/31/2022,12/31/2021,11/30/2021,10/29/2021,09/30/2021,08/31/2021,07/30/2021,06/30/2021,05/31/2021,04/30/2021,03/31/2021,03/02/2021,02/26/2021,02/16/2021,01/29/2021,01/15/2021,01/08/2021,01/04/2021,12/31/2020,12/21/2020,11/30/2020,11/25/2020,11/18/2020,11/12/2020,10/30/2020,09/30/2020,09/24/2020,08/31/2020,08/18/2020,08/11/2020,07/31/2020,07/14/2020,06/30/2020,05/29/2020,05/07/2020,04/30/2020,03/31/2020,02/28/2020,01/31/2020,12/31/2019,11/29/2019,10/31/2019,09/30/2019,08/30/2019,07/31/2019,06/28/2019,05/31/2019,04/30/2019,03/29/2019,02/28/2019,01/31/2019,12/31/2018,11/30/2018,10/31/2018,09/28/2018,08/31/2018,07/31/2018,06/29/2018,05/31/2018,04/30/2018,03/30/2018,02/28/2018,01/31/2018,12/29/2017,11/30/2017,10/31/2017,09/29/2017,08/31/2017,07/31/2017,06/30/2017,05/31/2017,04/28/2017,03/31/2017,02/28/2017,01/31/2017,12/30/2016,11/30/2016,10/31/2016,09/30/2016,08/31/2016,07/29/2016,06/30/2016,05/31/2016,04/29/2016,03/31/2016,02/29/2016,01/29/2016,12/31/2015,11/30/2015,10/30/2015,09/30/2015,08/31/2015,07/31/2015,06/30/2015,05/29/2015,04/30/2015,03/31/2015,02/27/2015,01/30/2015,12/31/2014,11/28/2014,10/31/2014,09/30/2014,08/29/2014,07/31/2014,06/30/2014,05/30/2014,04/30/2014,03/31/2014,02/28/2014,01/31/2014,12/31/2013,11/29/2013,10/31/2013,09/30/2013,08/30/2013,07/31/2013,06/28/2013,05/31/2013,04/30/2013,03/29/2013,02/28/2013,01/31/2013,12/31/2012,11/30/2012,10/31/2012,09/28/2012,08/31/2012,07/31/2012,06/29/2012,05/31/2012,04/30/2012,03/30/2012,02/29/2012,01/31/2012,12/30/2011,11/30/2011,10/31/2011,09/30/2011,08/31/2011,07/29/2011,06/30/2011,05/31/2011,04/29/2011,03/31/2011,02/28/2011,01/31/2011,12/31/2010,11/30/2010,10/29/2010,09/30/2010,08/31/2010,07/30/2010,06/30/2010,05/31/2010,04/30/2010,03/31/2010,02/26/2010,01/29/2010,12/31/2009,11/30/2009,10/30/2009,09/30/2009,08/31/2009,07/31/2009,06/30/2009,05/29/2009,04/30/2009,03/31/2009,02/27/2009,01/30/2009,12/31/2008,11/28/2008,10/31/2008,09/30/2008,08/29/2008,07/31/2008,06/30/2008,05/30/2008,04/30/2008,03/31/2008,02/29/2008,01/31/2008,12/31/2007,11/30/2007,10/31/2007,09/28/2007,08/31/2007,07/31/2007,06/29/2007,05/31/2007,04/30/2007,03/30/2007,02/28/2007,01/31/2007,12/29/2006,11/30/2006,10/31/2006,09/29/2006,08/31/2006,07/31/2006,06/30/2006,05/31/2006,04/28/2006,03/31/2006,02/28/2006,01/31/2006,12/30/2005,11/30/2005,10/31/2005,09/30/2005,08/31/2005,07/29/2005,06/30/2005,05/31/2005,04/29/2005,03/31/2005,02/28/2005,01/31/2005,12/31/2004,11/30/2004,10/29/2004,09/30/2004,08/31/2004,07/30/2004,06/30/2004,05/31/2004,04/30/2004,03/31/2004,02/27/2004,01/30/2004,12/31/2003,11/28/2003,10/31/2003,09/30/2003,08/29/2003,07/31/2003,06/30/2003,05/30/2003,04/30/2003,03/31/2003,02/28/2003,01/31/2003,12/31/2002,11/29/2002,10/31/2002,09/30/2002,08/30/2002,07/31/2002,06/28/2002,05/31/2002,04/30/2002,03/29/2002,02/28/2002,01/31/2002,12/31/2001,11/30/2001,10/31/2001,09/28/2001,08/31/2001,07/31/2001,06/29/2001,05/31/2001,04/30/2001,03/30/2001,02/28/2001,01/31/2001,12/29/2000,11/30/2000,10/31/2000,09/29/2000,08/31/2000,07/31/2000,06/30/2000,05/31/2000,04/28/2000,03/31/2000,02/29/2000,01/31/2000,12/31/1999,11/30/1999,10/29/1999,09/30/1999,08/31/1999,07/30/1999,06/30/1999,05/31/1999,04/30/1999,03/31/1999,02/26/1999,01/29/1999,12/31/1998,11/30/1998,10/30/1998,09/30/1998,08/31/1998,07/31/1998,06/30/1998,05/29/1998,04/30/1998,03/31/1998,02/27/1998,01/30/1998,12/31/1997,11/28/1997,10/31/1997,09/30/1997,08/29/1997,07/31/1997,06/30/1997,05/30/1997,04/30/1997,03/31/1997,02/28/1997,01/31/1997,12/31/1996,11/29/1996,10/31/1996,09/30/1996,08/30/1996,07/31/1996,06/28/1996,05/31/1996,04/30/1996,03/29/1996,02/29/1996,01/31/1996,12/29/1995,11/30/1995,10/31/1995,09/29/1995,08/31/1995,07/31/1995,06/30/1995,05/31/1995,04/28/1995,03/31/1995,02/28/1995,01/31/1995,12/30/1994,11/30/1994,10/31/1994,09/30/1994,08/31/1994,07/29/1994,06/30/1994,05/31/1994,04/29/1994,03/31/1994,02/28/1994,01/31/1994,12/31/1993,11/30/1993,10/29/1993,09/30/1993,08/31/1993,07/30/1993,06/30/1993,05/31/1993,04/30/1993,03/31/1993
MarketCap,"86,845,802,479","82,504,333,825","83,958,335,626","79,082,727,126","76,953,620,056","83,481,010,002","80,421,332,482","87,258,102,802","94,316,183,791","91,560,090,444","91,140,889,667","89,190,153,379","75,483,925,629","79,825,830,273","79,060,526,054","78,783,874,450","82,263,636,022","89,525,975,156","87,475,212,130","90,624,152,445","86,797,325,284","82,122,905,606","82,460,751,625","77,305,137,521","84,158,231,286","74,748,412,196","80,693,066,869","74,032,993,168","69,729,713,834","76,442,900,844","77,162,405,764","71,035,469,213","75,462,196,494","73,197,565,217","74,277,532,442","65,658,221,483","70,048,190,688","70,142,978,497","67,583,707,660","69,376,765,640","68,495,476,106","66,726,103,675","68,847,545,110","67,380,590,927","65,981,342,321","58,637,543,993","52,413,803,647","51,451,197,915","56,420,736,375","56,456,845,646","59,584,811,270","57,431,795,970","59,010,441,635","57,151,206,112","55,038,498,187","44,679,850,217","48,751,092,252","50,413,267,571","65,540,187,653","68,695,158,468","70,353,894,119","68,651,085,161","69,077,095,328","73,218,471,164","71,224,528,578","69,656,750,370","67,439,779,968","66,881,177,677","66,482,830,141","64,189,360,726","61,377,207,464","61,097,009,442","59,319,892,370","61,628,110,451","57,559,199,016","61,618,213,879","62,651,135,935","64,726,535,883","59,166,184,647","60,875,678,409","63,195,372,942","63,710,963,072","65,863,830,767","72,427,550,900","67,836,758,814","70,612,806,290","70,013,959,928","66,345,062,061","65,819,141,892","68,164,838,930","67,656,237,998","66,859,050,889","64,085,513,895","63,659,136,338","64,356,974,863","61,270,226,466","61,480,608,365","59,563,411,072","59,098,071,923","58,463,199,721","59,032,535,477","58,255,852,783","60,781,846,615","58,807,621,492","54,743,434,713","55,319,381,408","53,336,768,603","36,698,388,273","37,925,238,080","37,232,241,944","36,807,564,217","33,508,048,851","33,079,919,821","35,220,270,937","32,925,436,092","34,775,560,029","34,942,122,159","36,466,680,115","37,320,261,077","35,482,099,700","37,756,424,727","37,930,870,437","36,258,913,231","34,828,538,982","35,694,874,138","33,603,469,399","34,866,593,579","35,022,888,467","34,553,485,180","33,479,768,234","32,948,657,389","31,876,069,042","35,178,866,090","34,951,887,997","32,455,810,376","31,816,946,580","29,835,198,855","31,080,032,733","30,438,690,598","30,506,725,222","30,323,031,738","30,189,127,175","28,974,368,545","29,039,636,496","27,157,658,413","26,923,011,292","26,725,922,480","25,635,381,433","25,001,278,744","24,923,287,504","25,107,209,938","24,497,565,019","25,730,402,523","24,789,427,562","24,177,275,692","23,450,138,409","23,644,928,755","23,445,976,844","24,301,849,219","20,385,251,755","21,825,969,888","22,637,092,956","22,241,389,165","23,220,016,100","22,674,942,354","21,815,149,000","21,223,061,986","20,629,130,254","20,850,192,537","19,861,096,538","20,157,012,255","19,760,113,831","18,119,686,726","17,981,147,460","17,439,138,493","16,648,569,794","18,010,704,090","17,709,340,551","16,824,532,770","16,645,456,420","17,027,217,446","16,386,936,221","17,271,365,247","17,977,554,246","17,540,860,003","16,488,940,946","14,865,590,257","14,776,185,176","15,452,972,271","13,477,980,996","12,180,224,905","14,564,188,722","17,653,157,746","17,429,657,828","19,123,514,714","18,046,650,131","17,531,979,203","16,895,739,915","18,358,704,377","19,997,702,105","20,046,819,718","18,307,810,477","18,552,908,037","19,201,991,885","20,369,145,925","19,719,041,412","19,976,117,332","19,962,933,952","19,013,434,662","19,000,267,464","20,580,331,286","20,232,042,502","19,538,691,687","18,750,046,210","18,342,414,482","18,862,596,941","19,773,407,696","18,538,363,896","18,661,012,029","17,839,601,543","17,534,390,576","16,766,392,415","16,460,543,223","16,834,867,312","18,058,445,552","16,910,690,550","18,018,767,717","17,701,911,583","17,278,358,995","17,889,198,727","15,039,834,645","13,587,812,221","12,806,177,425","13,311,873,616","12,920,093,739","12,424,022,669","12,344,698,927","11,859,071,805","12,647,915,221","12,346,367,985","12,161,456,943","11,487,269,861","10,813,335,679","11,381,561,411","10,948,920,885","11,511,504,422","11,990,795,934","11,659,842,823","12,394,221,610","12,060,618,017","12,584,177,797","12,153,136,120","11,593,341,734","10,172,352,713","10,025,312,760","9,212,148,502","8,973,681,276","9,163,147,017","9,524,228,894","9,661,598,581","8,749,389,372","7,657,038,160","7,278,844,954","7,735,907,034","7,707,012,305","8,956,398,349","8,071,727,707","7,772,483,168","8,347,044,964","8,305,386,495","8,287,029,152","9,074,909,339","11,397,776,284","10,921,122,956","11,457,389,662","10,095,607,814","10,433,427,380","9,887,812,812","7,980,257,440","6,535,887,441","7,658,297,859","8,079,670,312","9,047,101,475","8,966,840,791","8,260,398,090","8,505,664,812","8,503,884,791","8,596,823,423","9,860,324,119","9,165,863,610","9,099,906,084","9,099,906,084","7,654,540,000","7,822,082,874","6,094,338,040","5,818,907,414","5,192,197,993","4,961,631,259","3,887,115,375","3,846,450,168","3,628,989,168","3,299,071,000","3,772,196,594","3,287,039,094","4,160,065,338","4,511,685,750","5,481,940,750","5,912,852,000","5,864,386,000","6,046,230,432","5,277,970,750","5,423,236,000","6,670,192,906","6,194,976,000","6,557,962,875","5,807,790,000","5,196,771,000","6,574,452,912","6,988,761,000","5,794,584,375","6,160,558,125","6,130,141,640","5,472,511,077","5,150,881,913","5,341,169,482","5,493,266,701","5,143,908,024","5,202,687,953","4,600,192,964","4,537,933,964","4,088,340,975","3,624,378,750","3,411,180,000","3,638,535,147","3,769,797,996","3,428,955,504","3,487,067,496","3,370,080,896","3,188,056,000","3,078,876,000","2,151,836,526","2,030,690,151","2,169,143,151","2,261,352,849","2,030,690,151","2,059,488,375","2,157,513,099","2,036,366,724","1,834,502,250","1,673,145,093","1,569,291,843","1,586,600,718","1,421,921,000","1,369,899,500","1,341,044,908","1,195,140,774","1,248,129,399","1,189,347,351","1,170,881,250","1,164,920,400","1,105,879,600","1,038,482,888","1,079,925,362","1,139,312,000","1,097,746,711","1,109,623,788","1,168,952,211","1,294,339,083","1,353,702,500","1,223,091,583","1,370,130,581","1,413,533,500","1,543,722,415","1,452,167,514","1,620,449,999","1,651,607,513","1,093,218,125","884,790,604","935,921,458","900,520,270","900,520,270","912,320,666"
EnterpriseValue,"102,084,802,479","97,743,333,825","99,197,335,626","94,171,727,126","92,042,620,056","99,288,010,002","96,228,332,482","103,065,102,802","111,750,183,791","108,994,090,444","108,574,889,667","106,624,153,379","89,215,925,629","93,557,830,273","92,792,526,054","92,515,874,450","99,794,636,022","107,056,975,156","105,006,212,130","108,370,152,445","104,543,325,284","99,099,905,606","99,437,751,625","94,282,137,521","101,135,231,286","91,633,412,196","97,578,066,869","90,917,993,168","86,405,713,834","93,118,900,844","93,838,405,764","87,485,469,213","90,376,196,494","89,647,565,217","72,530,532,442","83,345,221,483","86,192,190,688","86,286,978,497","83,727,707,660","87,063,765,640","84,639,476,106","84,413,103,675","84,991,545,110","83,524,590,927","82,125,342,321","76,324,543,993","69,053,803,647","66,567,197,915","73,060,736,375","71,572,845,646","74,700,811,270","74,071,795,970","74,024,441,635","73,199,206,112","71,086,498,187","59,693,850,217","64,799,092,252","66,144,267,571","81,271,187,653","82,890,158,468","84,548,894,119","82,846,085,161","83,272,095,328","88,471,471,164","86,477,528,578","84,909,750,370","82,028,779,968","81,470,177,677","79,652,830,141","78,882,360,726","76,070,207,464","76,250,009,442","74,472,892,370","76,781,110,451","72,712,199,016","77,170,213,879","78,203,135,935","78,865,535,883","75,084,184,647","76,793,678,409","77,701,372,942","78,696,963,072","80,849,830,767","86,005,550,900","82,492,758,814","85,268,806,290","83,261,959,928","80,591,062,061","80,065,141,892","81,002,838,930","81,669,237,998","80,872,050,889","76,694,513,895","78,280,136,338","78,977,974,863","74,488,226,466","76,278,608,365","74,361,411,072","72,490,071,923","73,131,199,721","73,700,535,477","71,518,852,783","75,233,846,615","73,259,621,492","64,866,434,713","65,442,381,408","63,459,768,603","45,417,388,273","44,159,238,080","43,466,241,944","43,041,564,217","40,058,048,851","39,629,919,821","41,770,270,937","39,720,436,092","41,570,560,029","41,737,122,159","43,051,680,115","43,905,261,077","42,067,099,700","44,299,424,727","44,473,870,437","42,801,913,231","41,583,538,982","42,449,874,138","40,358,469,399","41,279,593,579","41,435,888,467","40,966,485,180","40,241,768,234","39,710,657,389","38,638,069,042","41,639,866,090","41,412,887,997","38,916,810,376","38,510,946,580","36,529,198,855","37,774,032,733","37,081,690,598","37,149,725,222","36,966,031,738","36,130,127,175","34,915,368,545","34,980,636,496","33,098,658,413","33,039,011,292","32,841,922,480","32,032,381,433","31,398,278,744","31,320,287,504","31,494,209,938","30,884,565,019","32,117,402,523","30,171,427,562","29,559,275,692","28,832,138,409","28,778,928,755","28,579,976,844","29,435,849,219","25,519,251,755","27,362,969,888","28,174,092,956","27,778,389,165","28,210,016,100","27,664,942,354","26,805,149,000","26,627,061,986","26,033,130,254","26,254,192,537","19,374,096,538","19,670,012,255","19,273,113,831","22,210,686,726","22,072,147,460","21,530,138,493","20,869,569,794","22,231,704,090","21,930,340,551","21,060,532,770","20,881,456,420","21,263,217,446","20,739,936,221","21,624,365,247","22,330,554,246","21,851,860,003","20,799,940,946","19,176,590,257","18,663,185,176","19,339,972,271","17,364,980,996","15,886,224,905","18,270,188,722","21,359,157,746","22,380,657,828","24,074,514,714","22,997,650,131","23,125,979,203","22,489,739,915","23,952,704,377","20,582,702,105","20,631,819,718","18,892,810,477","18,118,908,037","18,767,991,885","19,935,145,925","19,069,041,412","19,326,117,332","18,680,933,952","17,731,434,662","17,718,267,464","19,680,331,286","19,332,042,502","18,638,691,687","18,154,046,210","17,746,414,482","18,266,596,941","19,329,407,696","18,094,363,896","18,217,012,029","18,424,601,543","18,119,390,576","17,351,392,415","17,045,543,223","16,768,867,312","17,992,445,552","16,844,690,550","17,896,767,717","17,579,911,583","17,443,358,995","18,054,198,727","15,204,834,645","13,752,812,221","13,195,177,425","13,700,873,616","13,309,093,739","12,592,945,669","12,513,621,927","12,027,994,805","14,111,442,221","13,809,894,985","13,624,983,943","12,858,265,861","12,184,331,679","12,752,557,411","12,682,487,885","13,245,071,422","13,724,362,934","12,943,237,823","13,677,616,610","13,344,013,017","13,919,756,797","13,488,715,120","12,928,920,734","11,638,647,713","11,491,607,760","10,678,443,502","10,295,315,276","10,484,781,017","10,845,862,894","11,079,670,581","10,167,461,372","9,075,110,160","8,510,366,954","8,967,429,034","8,938,534,305","10,275,773,349","9,391,102,707","9,091,858,168","9,492,432,964","9,450,774,495","9,714,990,152","10,502,870,339","12,825,737,284","12,094,622,956","12,630,889,662","11,269,107,814","11,606,927,380","11,009,123,812","9,101,568,440","7,686,240,441","8,808,650,859","9,230,023,312","10,160,024,475","10,079,763,791","9,373,321,090","9,686,332,812","9,684,552,791","9,777,491,423","11,045,047,119","10,350,586,610","10,284,629,084","10,191,408,084","8,746,042,000","8,913,584,874","7,185,840,040","7,193,277,414","6,566,567,993","6,336,001,259","5,786,696,375","5,746,031,168","5,528,570,168","5,797,671,000","6,270,796,594","5,785,639,094","4,810,065,338","5,161,685,750","6,131,940,750","6,162,852,000","6,114,386,000","6,296,230,432","5,527,970,750","5,673,236,000","6,920,192,906","6,127,262,000","6,490,248,875","5,740,076,000","5,446,771,000","6,824,452,912","7,238,761,000","6,044,584,375","6,410,558,125","6,380,141,640","5,472,511,077","5,150,881,913","5,341,169,482","5,386,930,701","5,037,572,024","5,096,351,953","4,600,192,964","4,537,933,964","4,088,340,975","3,624,378,750","3,411,180,000","3,638,535,147","3,769,797,996","3,428,955,504","3,487,067,496","3,316,706,896","3,134,682,000","3,025,502,000","2,151,836,526","2,030,690,151","2,169,143,151","2,261,352,849","2,030,690,151","2,059,488,375","2,157,513,099","2,036,366,724","1,834,502,250","1,673,145,093","1,569,291,843","1,586,600,718","1,421,921,000","1,369,899,500","1,341,044,908","1,195,140,774","1,248,129,399","1,189,347,351","1,170,881,250","1,164,920,400","1,105,879,600","1,038,482,888","1,079,925,362","1,139,312,000","1,097,746,711","1,109,623,788","1,168,952,211","1,294,339,083","1,353,702,500","1,223,091,583","1,370,130,581","1,413,533,500","1,543,722,415","1,452,167,514","1,620,449,999","1,651,607,513","1,093,218,125","884,790,604","935,921,458","900,520,270","900,520,270","912,320,666"
PeRatio,"15.06","14.307","14.559","15.368","14.828",,"15.473","16.814","18.127",,"15.302","14.975","10.957",,"11.389",,"10.462","11.245",,"11.1","10.568","10.035","9.833","9.129",,"9.59","10.167",,"12.911","13.809","13.939","20.279",,,,,,,,"30.54",,"29.331",,,,,"24.242",,"26.096",,,"26.564",,"15.808",,,"13.484","11.503",,"19.215","19.679",,"19.269","19.76",,"18.707",,"17.307","17.204",,"15.771","12.14","11.786","12.203","11.397",,"16.533","17.081",,"15.977","16.586",,"17.328","19.066",,"18.173","18.019",,"12.384","12.825","14.239","14.024",,"15.361","15.577","14.824",,"16.999","13.383","20.136","20.341",,"17.336","16.792",,"13.823","13.403",,"14.25","14.006",,"11.618","11.479","12.221","12.206",,"12.844","13.241",,,"11.905",,"11.326","10.497",,"10.02","10.078",,"9.944","9.071","8.962","8.591","10.11",,"9.32","9.901",,"9.67",,"11.468","11.399",,"10.823","10.815","10.114","9.954","9.881",,"12.35","12.312",,"10.7","11.238",,"15.422","14.968",,"12.924","13.411","11.264","8.68",,"8.847","8.996",,"8.458","6.943","6.761","6.833","6.502",,"6.472","6.298",,"6.064","6.084","6.583","6.473",,,"6.68","10.127",,"11.114","14.866","13.977","12.601",,"11.243","9.806",,,"15.05",,"11.163","10.534",,"7.295","7.927",,"9.053","8.267","7.342","7.603","8.065","7.507","7.605",,"7.453","7.448",,"8.155","7.875",,"8.136","8.374",,"10.168","10.242",,"15.749","15.067","14.792","15.784",,"15.857","16.837","16.541",,"15.812","14.843","13.41","11.358",,"11.471","11.495",,"10.976","11.608","11.332","11.162","9.124",,"9.043","6.74",,"7.392","7.301","7.773","7.564",,,"8.267",,"12.811","11.772",,"24.257","25.213",,"89.405","78.243","145.842","155","154.421",,"30.147","29.029",,,,,,,,,,,,,"15.795","16.624",,"18.811","17.33",,"15.844","16.017",,"14.906","14.811",,"17.563","17.969","14","13.407",,"11.438","9.662","9.561","9.021","7.589",,"7.562","9.571",,"12.612","10.932","10.842","11.178",,,"9.839","10.811",,"10.135","7.686","9.723","10.336",,"10.54","10.488",,,"12.215",,"11.588","11.721",,"11.295","10.176",,"9.901","10.561","10.943","9.954","10.122",,"9.407","9.085",,"6.137",,"6.049","5.432",,"5.858","5.529",,"6.042","5.667",,"7.537","7.261","7.108",,,,,,,,,,,,,"5.343",,"5.049","4.344","4.481","4.894","5.305",,"6.034","44.552",,"38.141","79.514","79.514","80.556"
ForwardPeRatio,"10.309","11.074","11.274","10.661","10.278",,"10.741","11.682","12.821",,"12.5","12.407","10.493",,"12.438",,"12.937","13.908",,"14.245","13.85","13.947","13.661","12.674",,"12.821","15.48",,"13.793","14.749","14.837","13.351",,,,,,,,"13.587",,"13.055",,,,,"10.593",,"17.007",,,"15.385",,"12.69",,,"10.941","10",,"13.495","13.812",,"13.532","14.327",,"14.493",,"13.774","13.477",,"12.195","12.092",,"12.107","11.299",,"13.055","13.369",,"12.469","12.804",,"13.055","14.368",,"13.967","13.928",,"13.793","14.265","14.164","13.889",,"13.141","13.245","12.579",,"12.255","12.151","12.019","12.987",,"13.351","12.376",,"12.547","12.166",,"12.315","12.092",,"10.823","10.799","11.82","10.87",,"11.429","11.39",,,"12.166",,"11.601","11.682",,"10.834","11.325",,"11.416","11.074","10.941","10.834","11.751",,"10.965","10.87",,"10.438",,"10.695","10.537",,"9.852","9.625","9.814","9.794","10.194",,"9.823","9.756",,"9.372","9.862",,"9.32","9.276",,"9.276","9.662","8.163","8.606",,"8.857","9.234",,"8.85","8.576","8.217","8.278","7.782",,,,,,,,,,,"6.566",,,"6.826","6.662","6.266",,,,,,,,,"7.457",,,"6.592",,,,,,"7.576",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.706","0.758","0.772","0.73","0.704",,"3.466","3.767","4.137",,"4.164","4.133","3.748",,"4.442",,"4.622","4.968",,"5.09","0.888","0.894","0.876","0.813",,"0.849","1.025",,"0.914","0.971","0.977","0.879",,,,,,,,"1.526",,"1.466",,,,,"1.308",,"2.098",,,"1.9",,"1.566",,,"1.385","1.266",,"1.107","1.133",,"1.109","1.174",,"1.229",,"1.168","1.142",,"0.976","0.968",,"0.968","0.904",,"1.019","1.045",,"0.974","1",,"1.135","1.249",,"1.214","1.18",,"1.168","1.21","1.2","1.167",,"1.104","1.816","1.724",,"1.976","3.376","3.337","3.609",,"3.422","3.175",,"3.216","3.118",,,,,"3.091","3.086","3.379","3.105",,"3.267","3.256",,,"3.688",,"3.516",,,"2.084","2.178",,"2.196","2.13","2.105","2.084","2.261",,"2.108","2.091",,"2.007",,"2.058","2.508",,"2.347","2.291","2.336","2.333","2.428",,"0.877","0.871",,"0.837","0.88",,"1.162","0.851",,"0.814","0.848","0.688","0.725",,"0.777","0.81",,"0.776","0.753","0.721","0.726","0.683",,,,,,,,,,,"0.558",,,"0.551","0.537","0.505",,,,,,,,,"0.602",,,"0.532",,,,,,"0.611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"1.901","1.806","1.838","1.818","1.754",,"1.907","2.072","2.234",,"2.227","2.179","1.918",,"1.994",,"2.116","2.275",,"2.315","2.204","2.19","2.146","1.993",,"2.013","2.134",,"1.876","2.007","2.026","1.987",,,,,,,,"2.002",,"1.923",,,,,"1.531",,"1.648",,,"1.677",,"1.704",,,"1.454","1.497",,"2.117","2.168",,"2.123","2.28",,"2.158",,"2.073","2.061",,"1.913","1.882","1.828","1.892","1.767",,"1.924","1.988",,"1.884","1.955",,"2.068","2.275",,"2.21","2.196",,"2.061","2.138","2.133","2.101",,"2.017","2.045","1.947",,"1.965","1.951","2.038","2.059",,"2.185","2.116",,"2.066","2.003",,"2.032","1.997",,"1.778","1.757","1.872","1.785",,"1.878","1.971",,,"2.009",,"1.911","1.843",,"1.759","1.839",,"1.814","1.768","1.747","1.676","1.885",,"1.738","1.705",,"1.665",,"1.703","1.758",,"1.848","1.846","1.727","1.662","1.65",,"1.572","1.567",,"1.434","1.506",,"3.011","2.923",,"1.515","1.572","1.32","1.411",,"1.438","1.032",,"0.971","1.348","1.313","1.327","1.255",,"1.249","1.159",,"1.116","1.077","1.166","1.146",,,"1.128","1.195",,"1.311","1.283","1.206","1.087",,"1.114","0.972",,,"1.287",,"1.374","1.297",,"1.219","1.325",,"1.493","1.363","1.337","1.385","1.469","1.419","1.438",,"1.393","1.392",,"1.498","1.447",,"1.405","1.446",,"1.458","1.469",,"1.351","1.292","1.269","1.265",,"1.27","1.322","1.299",,"1.264","1.187","1.072","1.039",,"1.049","1.025",,"0.978","1.072","1.047","1.031","0.979",,"0.97","0.95",,"1.042","1.042","1.11","1.08",,,"1.096",,"1.064","0.977",,"1.078","1.121",,"1.239","1.084","1.136","1.207","1.202",,"1.069","1.029",,"1.012",,"1.066","1.34",,"1.307","1.157","1.196","1.42","1.314",,"1.44","1.516",,"1.733","1.596",,"1.634","1.651",,"1.683","1.672",,"1.791","1.832","1.427","1.367",,"1.166","1.169","1.157","1.091","2.253",,"2.244","2.841",,"3.743","3.952","3.92","4.042",,,"4.305","4.304",,"4.035","3.882","4.912","5.221",,"5.406","5.38",,,"5.529",,"5.322","5.382",,"4.804","4.328",,"3.639","3.881","3.792","3.449","3.507",,"3.212","3.102",,"2.141",,"2.39","2.146",,"2.415","2.279",,"2.172","2.037",,"2.355","2.269","2.221","2.373",,"2.362","2.566","2.552",,"1.937","2.015","2.126","2.114",,"2.251","2.172",,"2.053","1.995","2.058","2.248","2.204",,"2.507","2.181",,"1.867","1.837","1.837","1.861"
