name,09/30/2023,06/30/2023,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989
		CapitalStock,"146,000,000","148,000,000","149,000,000","149,000,000","150,000,000","151,000,000","151,000,000","153,000,000","156,000,000","160,000,000","161,000,000","161,000,000","161,000,000","161,000,000","161,000,000","163,000,000","165,000,000","167,000,000","168,000,000","170,000,000","171,000,000","173,000,000","172,000,000","172,000,000","175,000,000","177,000,000","179,000,000","181,000,000","184,000,000","185,000,000","191,000,000","194,000,000","197,000,000","201,000,000","204,000,000","205,000,000","207,000,000","210,000,000","212,000,000","213,000,000","215,000,000","217,000,000","220,000,000","221,000,000","224,000,000","228,000,000","233,000,000","232,000,000","233,000,000","238,000,000","240,000,000","238,000,000","240,000,000","239,000,000","238,000,000","237,000,000","237,000,000","239,000,000","3,403,000,000","232,000,000","232,000,000","232,000,000","232,000,000","232,000,000","234,000,000","236,000,000","238,000,000","240,000,000","241,000,000","243,000,000","247,000,000","248,000,000","248,000,000","248,000,000","249,000,000","250,000,000","251,000,000","254,000,000","256,000,000","257,000,000","257,000,000","257,000,000","260,000,000","261,000,000","265,000,000","266,000,000","266,000,000","266,000,000","267,000,000","265,000,000","265,000,000","265,000,000","266,000,000","267,000,000","267,000,000","268,000,000",,,,"500,000,000",,,,,,,,,,,"200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","351,000,000","501,000,000","500,000,000","500,000,000","500,000,000","500,000,000","500,000,000","500,000,000","300,000,000"
			PreferredStock,"0","0","0","0","0","0","0","0",,,,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,"3,168,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000,000",,,,,,,,,,,"200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","351,000,000","501,000,000","500,000,000","500,000,000","500,000,000","500,000,000","500,000,000","500,000,000","300,000,000"
			CommonStock,"146,000,000","148,000,000","149,000,000","149,000,000","150,000,000","151,000,000","151,000,000","153,000,000","156,000,000","160,000,000","161,000,000","161,000,000","161,000,000","161,000,000","161,000,000","163,000,000","165,000,000","167,000,000","168,000,000","170,000,000","171,000,000","173,000,000","172,000,000","172,000,000","175,000,000","177,000,000","179,000,000","181,000,000","184,000,000","185,000,000","191,000,000","194,000,000","197,000,000","201,000,000","204,000,000","205,000,000","207,000,000","210,000,000","212,000,000","213,000,000","215,000,000","217,000,000","220,000,000","221,000,000","224,000,000","228,000,000","233,000,000","232,000,000","233,000,000","238,000,000","240,000,000","238,000,000","240,000,000","239,000,000","238,000,000","237,000,000","237,000,000","239,000,000","235,000,000","232,000,000","232,000,000","232,000,000","232,000,000","232,000,000","234,000,000","236,000,000","238,000,000","240,000,000","241,000,000","243,000,000","247,000,000","248,000,000","248,000,000","248,000,000","249,000,000","250,000,000","251,000,000","254,000,000","256,000,000","257,000,000","257,000,000","257,000,000","260,000,000","261,000,000","265,000,000","266,000,000","266,000,000","266,000,000","267,000,000","265,000,000","265,000,000","265,000,000","266,000,000","267,000,000","267,000,000","268,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"18,953,000,000","18,130,000,000","17,427,000,000","16,279,000,000","15,685,000,000","14,751,000,000","13,754,000,000","13,474,000,000","14,832,000,000","16,402,000,000","15,308,000,000","13,837,000,000","12,762,000,000","12,052,000,000","12,161,000,000","13,871,000,000","13,652,000,000","13,551,000,000","12,686,000,000","12,499,000,000","11,521,000,000","10,896,000,000","9,597,000,000","8,273,000,000","10,908,000,000","10,970,000,000","10,633,000,000","10,371,000,000","10,661,000,000","10,280,000,000","9,949,000,000","9,665,000,000","10,025,000,000","10,199,000,000","10,107,000,000","9,513,000,000","9,335,000,000","9,127,000,000","8,822,000,000","8,507,000,000","8,147,000,000","7,883,000,000","7,830,000,000","7,525,000,000","7,923,000,000","7,717,000,000","8,015,000,000","7,221,000,000","6,520,000,000","6,437,000,000","5,902,000,000","4,972,000,000","4,582,000,000","3,724,000,000","2,925,000,000","3,737,000,000","3,247,000,000","2,931,000,000","3,044,000,000","2,719,000,000","2,694,000,000","2,094,000,000","1,654,000,000","1,075,000,000","1,126,000,000","1,024,000,000","959,000,000","1,153,000,000","1,408,000,000","1,349,000,000","1,629,000,000","1,788,000,000","1,353,000,000","8,697,000,000","8,325,000,000","8,196,000,000","8,322,000,000","8,309,000,000","8,435,000,000","8,793,000,000","8,325,000,000","7,920,000,000","7,809,000,000","7,606,000,000","7,571,000,000","7,381,000,000","6,906,000,000","6,421,000,000","6,230,000,000","6,043,000,000","6,172,000,000","6,198,000,000","5,916,000,000","5,535,000,000","5,160,000,000","5,033,000,000","4,777,000,000","4,559,000,000","4,312,000,000","4,148,000,000","3,952,000,000","3,927,000,000","4,068,000,000","4,188,000,000","4,106,000,000","3,970,000,000","3,796,000,000","3,756,000,000","3,566,000,000","3,348,000,000","3,164,000,000","3,159,000,000","3,057,000,000","2,888,000,000","2,901,000,000","2,750,000,000","2,806,000,000","2,644,000,000","4,868,000,000","4,649,000,000","4,385,000,000","4,095,000,000","3,811,000,000","3,697,000,000","3,746,000,000","4,272,000,000","4,092,000,000","3,757,000,000","3,652,000,000","3,763,000,000","3,622,000,000","3,474,000,000","3,477,000,000","3,249,000,000","3,018,000,000","3,804,000,000"
		AdditionalPaidInCapital,"11,401,000,000","11,509,000,000","11,522,000,000","11,493,000,000","11,482,000,000","11,476,000,000","11,451,000,000","11,495,000,000","12,401,000,000","11,858,000,000","11,878,000,000","11,881,000,000","11,818,000,000","11,760,000,000","11,680,000,000","11,774,000,000","11,869,000,000","11,980,000,000","11,963,000,000","12,218,000,000","12,272,000,000","12,306,000,000","12,225,000,000","12,210,000,000","12,318,000,000","12,456,000,000","12,593,000,000","12,733,000,000","12,790,000,000","12,868,000,000","13,089,000,000","13,348,000,000","13,487,000,000","13,639,000,000","13,670,000,000","12,874,000,000","12,216,000,000","12,247,000,000","12,337,000,000","12,202,000,000","12,193,000,000","12,242,000,000","12,220,000,000","12,067,000,000","12,166,000,000","12,273,000,000","12,436,000,000","12,217,000,000","12,150,000,000","12,281,000,000","12,189,000,000","11,937,000,000","11,715,000,000","11,586,000,000","11,302,000,000","11,144,000,000","11,015,000,000","11,155,000,000","10,586,000,000","10,496,000,000","10,459,000,000","10,394,000,000","10,286,000,000","10,164,000,000","10,099,000,000","9,998,000,000","9,798,000,000","9,638,000,000","9,140,000,000","8,981,000,000","8,899,000,000","8,652,000,000","8,382,000,000","7,915,000,000","7,674,000,000","7,316,000,000","6,944,000,000","6,800,000,000","6,557,000,000","6,081,000,000","5,942,000,000","5,774,000,000","5,681,000,000","5,675,000,000","5,667,000,000","5,679,000,000","5,611,000,000","5,527,000,000","5,473,000,000","5,464,000,000","5,477,000,000","5,439,000,000","5,433,000,000","5,309,000,000","5,291,000,000","5,196,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-3,176,000,000","-3,084,000,000","-3,106,000,000","-3,210,000,000","-3,377,000,000","-3,143,000,000","-2,973,000,000","-2,945,000,000","-2,963,000,000","-2,881,000,000","-2,898,000,000","-2,895,000,000","-2,872,000,000","-2,911,000,000","-2,996,000,000","-2,737,000,000","-2,661,000,000","-2,606,000,000","-2,599,000,000","-2,597,000,000","-2,504,000,000","-2,483,000,000","-2,381,000,000","-2,428,000,000","-2,316,000,000","-2,428,000,000","-2,470,000,000","-2,784,000,000","-2,618,000,000","-2,621,000,000","-2,502,000,000","-2,534,000,000","-2,374,000,000","-2,154,000,000","-2,151,000,000","-1,919,000,000","-1,542,000,000","-1,371,000,000","-1,394,000,000","-1,426,000,000","-1,339,000,000","-1,308,000,000","-980,000,000","-927,000,000","-835,000,000","-951,000,000","-777,000,000","-876,000,000","-803,000,000","-751,000,000","-849,000,000","-917,000,000","-617,000,000","-1,036,000,000","-1,040,000,000","-712,000,000","-556,000,000","-905,000,000","-1,253,000,000","-1,606,000,000","-866,000,000","-451,000,000","-661,000,000","-442,000,000","-561,000,000","-623,000,000","-500,000,000","-520,000,000","-33,000,000","-98,000,000","-170,000,000","-139,000,000","-81,000,000","304,000,000","-115,000,000","258,000,000","323,000,000","-205,000,000","485,000,000","192,000,000","311,000,000","541,000,000","319,000,000","319,000,000","475,000,000","-36,000,000","-288,000,000","-177,000,000","258,000,000","-11,000,000","50,000,000","-218,000,000","-402,000,000","-602,000,000","-465,000,000","-402,000,000","-396,000,000","-110,000,000","273,000,000","471,000,000","576,000,000","468,000,000","464,000,000","482,000,000","447,000,000","302,000,000","84,000,000","297,000,000","486,000,000","441,000,000","555,000,000","790,000,000","129,000,000","103,000,000","-172,000,000","-466,000,000","-286,000,000","-204,000,000","10,000,000","-66,000,000","-67,000,000","-64,000,000","-74,000,000","-84,000,000","-81,000,000","-88,000,000","-86,000,000","-129,000,000","-179,000,000","-344,000,000","-275,000,000","-298,000,000","-290,000,000","-172,000,000","-154,000,000","-146,000,000"
			UnrealizedGainLoss,"-30,000,000","-44,000,000","-45,000,000","-64,000,000","-69,000,000","-30,000,000","-5,000,000","23,000,000","34,000,000","42,000,000","53,000,000","65,000,000","76,000,000","85,000,000","90,000,000","33,000,000","38,000,000","35,000,000","9,000,000","-8,000,000","-29,000,000","-18,000,000","-11,000,000","0","11,000,000","13,000,000","13,000,000","7,000,000","50,000,000","65,000,000","60,000,000","58,000,000","69,000,000","76,000,000","96,000,000","96,000,000","94,000,000","105,000,000","102,000,000","63,000,000","105,000,000","153,000,000","280,000,000","315,000,000","340,000,000","319,000,000","308,000,000","288,000,000","261,000,000","149,000,000","55,000,000","57,000,000","293,000,000","185,000,000","155,000,000","507,000,000","549,000,000","-16,000,000","-428,000,000","-699,000,000",,,,"12,000,000",,,,"92,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			MinimumPensionLiabilities,"-467,000,000","-471,000,000","-467,000,000","-524,000,000","-539,000,000","-544,000,000","-556,000,000","-576,000,000","-687,000,000","-696,000,000","-705,000,000","-731,000,000","-600,000,000","-608,000,000","-575,000,000","-581,000,000","-479,000,000","-480,000,000","-483,000,000","-456,000,000","-429,000,000","-438,000,000","-439,000,000","-467,000,000","-521,000,000","-528,000,000","-537,000,000","-529,000,000","-509,000,000","-516,000,000","-522,000,000","-548,000,000","-480,000,000","-487,000,000","-493,000,000","-516,000,000","-351,000,000","-358,000,000","-372,000,000","-399,000,000","-428,000,000","-434,000,000","-461,000,000","-488,000,000","-447,000,000","-461,000,000","-475,000,000","-481,000,000","-445,000,000","-459,000,000","-467,000,000","-464,000,000","-430,000,000","-434,000,000","-442,000,000","-469,000,000","-426,000,000","-430,000,000","-438,000,000","-459,000,000",,,,"-128,000,000",,,,"-417,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,"-2,679,000,000","-2,569,000,000","-2,594,000,000","-2,622,000,000","-2,769,000,000","-2,569,000,000","-2,412,000,000","-2,392,000,000","-2,310,000,000","-2,227,000,000","-2,246,000,000","-2,229,000,000","-2,348,000,000","-2,388,000,000","-2,511,000,000","-2,189,000,000","-2,220,000,000","-2,161,000,000","-2,125,000,000","-2,133,000,000","-2,046,000,000","-2,027,000,000","-1,931,000,000","-1,961,000,000","-1,806,000,000","-1,913,000,000","-1,946,000,000","-2,262,000,000","-2,159,000,000","-2,170,000,000","-2,040,000,000","-2,044,000,000","-1,963,000,000","-1,743,000,000","-1,754,000,000","-1,499,000,000","-1,285,000,000","-1,118,000,000","-1,124,000,000","-1,090,000,000","-1,016,000,000","-1,027,000,000","-799,000,000","-754,000,000","-728,000,000","-809,000,000","-610,000,000","-682,000,000","-619,000,000","-441,000,000","-437,000,000","-503,000,000","-480,000,000","-787,000,000","-753,000,000","-722,000,000","-679,000,000","-459,000,000","-387,000,000","-368,000,000","-391,000,000","-348,000,000","-256,000,000","-255,000,000","-241,000,000","-231,000,000","-223,000,000","-222,000,000","-225,000,000","-226,000,000","-363,000,000","-400,000,000","-382,000,000","-384,000,000","-361,000,000","-344,000,000","-285,000,000","-298,000,000","-331,000,000","-278,000,000","-269,000,000","-192,000,000","-219,000,000","-198,000,000","-151,000,000","-191,000,000","-115,000,000","-112,000,000","-51,000,000","-61,000,000","-61,000,000","-73,000,000","-79,000,000","-98,000,000","-99,000,000","-106,000,000","-110,000,000","-99,000,000","-100,000,000","-112,000,000","-107,000,000","-99,000,000","-98,000,000","-97,000,000","-97,000,000","-107,000,000","-88,000,000","-89,000,000","-91,000,000","-92,000,000","-86,000,000","-85,000,000","-68,000,000","-68,000,000","-84,000,000","-77,000,000","-67,000,000","-57,000,000","-66,000,000","-73,000,000","-75,000,000","-83,000,000","-93,000,000","-83,000,000","-77,000,000","-79,000,000","-82,000,000","-92,000,000","-89,000,000","-78,000,000","-131,000,000","-108,000,000","-86,000,000","-64,000,000","-45,000,000","-16,000,000"
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,"38,000,000","35,000,000",,,"-29,000,000","-18,000,000","-11,000,000",,"11,000,000","13,000,000","13,000,000","7,000,000","50,000,000","65,000,000","60,000,000","58,000,000","69,000,000","76,000,000","96,000,000","96,000,000","94,000,000","105,000,000","102,000,000","63,000,000","105,000,000","153,000,000","280,000,000","315,000,000",,,,"-1,000,000",,,,"-7,000,000",,,,"-28,000,000",,,,"-80,000,000","-475,000,000","-103,000,000","-405,000,000","-71,000,000","-320,000,000","-392,000,000","-277,000,000","27,000,000","192,000,000","128,000,000","193,000,000","261,000,000","301,000,000","688,000,000","246,000,000","602,000,000","608,000,000","93,000,000","816,000,000","470,000,000","580,000,000","733,000,000","538,000,000","517,000,000","626,000,000","155,000,000","-173,000,000","-65,000,000","309,000,000","50,000,000","111,000,000","-145,000,000","-323,000,000","-504,000,000","-366,000,000","-296,000,000","-286,000,000","-11,000,000","373,000,000","583,000,000","683,000,000","567,000,000","562,000,000","579,000,000","544,000,000","409,000,000","172,000,000","386,000,000","577,000,000","533,000,000","641,000,000","875,000,000","197,000,000","171,000,000","-88,000,000","-389,000,000","-219,000,000","-147,000,000","76,000,000","7,000,000","8,000,000","19,000,000","19,000,000","-1,000,000","-4,000,000","-9,000,000","-4,000,000","-37,000,000","-90,000,000","-266,000,000","-144,000,000","-190,000,000","-204,000,000","-108,000,000","-109,000,000","-130,000,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,363,000,000","5,313,000,000","5,200,000,000","5,079,000,000","4,875,000,000","4,902,000,000","4,893,000,000","4,904,000,000","4,565,000,000","4,552,000,000","4,502,000,000","4,475,000,000","4,191,000,000","4,166,000,000","4,073,000,000","4,071,000,000","4,056,000,000","3,963,000,000","4,054,000,000","3,949,000,000","4,141,000,000","4,116,000,000","4,074,000,000","3,950,000,000","3,889,000,000","3,811,000,000","3,738,000,000","3,685,000,000","3,622,000,000","3,588,000,000","3,533,000,000","3,486,000,000","3,440,000,000","3,250,000,000","3,072,000,000","2,959,000,000","2,908,000,000","2,340,000,000","1,733,000,000","1,733,000,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"73,771,000,000","74,000,000,000","67,000,000,000","68,000,000,000","66,000,000,000","63,000,000,000","60,000,000,000","61,000,000,000","58,000,000,000","63,000,000,000","66,000,000,000","66,000,000,000","66,646,000,000","69,859,000,000","74,000,000,000","81,000,000,000","81,000,000,000","81,000,000,000","80,000,000,000","80,000,000,000","76,000,000,000","77,000,000,000","72,000,000,000","74,000,000,000","70,000,000,000","73,000,000,000","73,000,000,000","68,000,000,000","66,000,000,000","72,000,000,000","68,000,000,000","69,000,000,000","70,000,000,000","75,000,000,000","77,000,000,000","79,000,000,000","76,000,000,000","75,000,000,000","74,000,000,000","74,000,000,000","72,000,000,000","72,000,000,000","75,000,000,000","78,000,000,000","75,000,000,000","75,000,000,000","77,000,000,000","78,241,000,000","80,000,000,000","79,000,000,000","78,000,000,000","82,514,000,000","85,000,000,000","84,000,000,000","85,000,000,000","66,657,000,000","66,793,000,000","67,000,000,000","74,000,000,000","71,793,000,000","70,316,000,000","69,304,000,000","67,045,000,000","66,224,000,000","64,958,000,000","60,508,000,000","54,224,000,000","53,166,000,000","50,163,000,000","46,648,000,000","41,537,000,000","41,330,000,000","39,012,000,000","47,065,000,000","47,373,000,000","49,081,000,000","46,470,000,000","38,782,000,000","39,471,000,000","35,977,000,000","33,431,000,000","32,730,000,000","31,893,000,000","30,680,000,000","29,200,000,000","29,259,000,000","23,817,000,000","20,325,000,000","19,886,000,000","19,966,000,000","17,375,000,000","16,895,000,000","16,302,000,000","15,845,000,000","15,923,000,000","16,590,000,000","16,464,000,000","16,767,000,000","17,461,000,000","17,217,000,000","16,727,000,000","17,129,000,000","17,565,000,000","17,447,000,000","17,198,000,000","16,395,000,000","14,713,000,000","15,080,000,000","16,476,000,000","16,346,000,000","15,785,000,000","15,790,000,000","13,726,000,000","13,645,000,000","13,968,000,000","13,595,000,000","14,847,000,000","15,322,000,000","17,621,000,000","17,295,000,000","24,639,000,000","23,832,000,000","22,127,000,000","22,621,000,000","22,940,000,000","23,142,000,000","22,373,000,000","20,757,000,000","20,492,000,000","19,741,000,000","19,537,000,000","19,156,000,000","19,360,000,000","18,439,000,000","18,359,000,000","20,039,000,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,168,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000,000",,,,,,,,,,,"200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","200,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","201,000,000","351,000,000","501,000,000","500,000,000","500,000,000","500,000,000","500,000,000","500,000,000","500,000,000","300,000,000"
CommonStockEquity,"27,324,000,000","27,000,000,000","26,000,000,000","25,000,000,000","24,000,000,000","23,000,000,000","22,000,000,000","22,000,000,000","24,000,000,000","26,000,000,000","24,000,000,000","23,000,000,000","21,869,000,000","21,062,000,000","21,000,000,000","23,000,000,000","23,000,000,000","23,000,000,000","22,000,000,000","22,000,000,000","21,000,000,000","21,000,000,000","20,000,000,000","18,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","22,000,000,000","22,000,000,000","21,000,000,000","20,000,000,000","20,000,000,000","20,000,000,000","19,000,000,000","19,000,000,000","19,000,000,000","19,000,000,000","19,000,000,000","19,000,000,000","19,000,000,000","20,000,000,000","18,794,000,000","18,000,000,000","18,000,000,000","17,000,000,000","16,230,000,000","16,000,000,000","15,000,000,000","13,000,000,000","14,406,000,000","13,943,000,000","13,000,000,000","16,000,000,000","11,841,000,000","12,519,000,000","12,269,000,000","11,511,000,000","11,029,000,000","10,898,000,000","10,635,000,000","10,495,000,000","10,511,000,000","10,756,000,000","10,475,000,000","10,605,000,000","10,549,000,000","9,902,000,000","17,164,000,000","16,133,000,000","16,020,000,000","15,840,000,000","15,158,000,000","15,733,000,000","15,323,000,000","14,835,000,000","14,492,000,000","14,069,000,000","13,861,000,000","13,978,000,000","13,290,000,000","12,495,000,000","12,037,000,000","12,228,000,000","11,761,000,000","11,964,000,000","11,684,000,000","11,213,000,000","10,509,000,000","10,253,000,000","10,095,000,000","9,744,000,000","9,762,000,000","9,785,000,000","9,698,000,000","9,403,000,000","9,297,000,000","9,425,000,000","9,574,000,000","9,118,000,000","8,824,000,000","8,382,000,000","8,528,000,000","8,243,000,000","7,955,000,000","7,792,000,000","8,020,000,000","7,242,000,000","6,954,000,000","6,783,000,000","6,233,000,000","6,661,000,000","6,556,000,000","8,952,000,000","8,533,000,000","8,207,000,000","7,842,000,000","7,475,000,000","7,298,000,000","7,287,000,000","7,772,000,000","7,539,000,000","7,114,000,000","6,913,000,000","6,669,000,000","6,419,000,000","6,135,000,000","6,095,000,000","5,417,000,000","4,597,000,000","5,391,000,000"
CapitalLeaseObligations,,,,"3,000,000",,,,"14,000,000",,,,"17,000,000",,,,"25,000,000",,,,"19,000,000",,,,"23,000,000",,,,"24,000,000",,,,"29,000,000",,,,"31,000,000",,,,"109,000,000",,,,"118,000,000",,,,"123,000,000",,,,"132,000,000",,,,"87,000,000",,,,"89,000,000",,,,"90,000,000",,,,"92,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"27,324,000,000","27,000,000,000","26,000,000,000","25,000,000,000","24,000,000,000","23,000,000,000","22,000,000,000","22,000,000,000","24,000,000,000","26,000,000,000","24,000,000,000","23,000,000,000","21,869,000,000","21,062,000,000","21,000,000,000","23,000,000,000","23,000,000,000","23,000,000,000","22,000,000,000","22,000,000,000","21,000,000,000","21,000,000,000","20,000,000,000","18,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","21,000,000,000","22,000,000,000","22,000,000,000","21,000,000,000","20,000,000,000","20,000,000,000","20,000,000,000","19,000,000,000","19,000,000,000","19,000,000,000","19,000,000,000","19,000,000,000","19,000,000,000","19,000,000,000","20,000,000,000","14,473,000,000","18,000,000,000","18,000,000,000","17,000,000,000","12,619,000,000","16,000,000,000","15,000,000,000","13,000,000,000","11,361,000,000","13,943,000,000","13,000,000,000","16,000,000,000","8,823,000,000","12,519,000,000","12,269,000,000","11,511,000,000","9,317,000,000","10,898,000,000","10,635,000,000","10,495,000,000","10,511,000,000","10,756,000,000","10,475,000,000","10,605,000,000","10,549,000,000","9,902,000,000","17,164,000,000","16,133,000,000","16,020,000,000","15,840,000,000","15,158,000,000","15,733,000,000","15,323,000,000","14,835,000,000","14,492,000,000","14,069,000,000","13,861,000,000","13,978,000,000","13,290,000,000","12,495,000,000","12,037,000,000","12,228,000,000","11,761,000,000","11,964,000,000","11,684,000,000","11,213,000,000","10,509,000,000","10,253,000,000","10,095,000,000","9,744,000,000","9,762,000,000","9,785,000,000","10,198,000,000","9,403,000,000","9,297,000,000","9,425,000,000","9,574,000,000","9,118,000,000","8,824,000,000","8,382,000,000","8,528,000,000","8,243,000,000","7,955,000,000","7,992,000,000","8,220,000,000","7,442,000,000","7,154,000,000","6,983,000,000","6,433,000,000","6,861,000,000","6,757,000,000","9,153,000,000","8,734,000,000","8,408,000,000","8,043,000,000","7,676,000,000","7,499,000,000","7,488,000,000","7,973,000,000","7,740,000,000","7,465,000,000","7,414,000,000","7,169,000,000","6,919,000,000","6,635,000,000","6,595,000,000","5,917,000,000","5,097,000,000","5,691,000,000"
InvestedCapital,"75,384,000,000","49,000,000,000","43,000,000,000","44,000,000,000","44,000,000,000","42,000,000,000","40,000,000,000","41,000,000,000","36,000,000,000","39,000,000,000","44,000,000,000","45,000,000,000","68,362,000,000","71,426,000,000","56,000,000,000","64,000,000,000","61,000,000,000","61,000,000,000","60,000,000,000","61,000,000,000","57,000,000,000","58,000,000,000","54,000,000,000","59,000,000,000","51,000,000,000","55,000,000,000","56,000,000,000","53,000,000,000","48,000,000,000","53,000,000,000","50,000,000,000","53,000,000,000","52,000,000,000","57,000,000,000","57,000,000,000","61,000,000,000","59,000,000,000","58,000,000,000","57,000,000,000","60,000,000,000","56,000,000,000","56,000,000,000","59,000,000,000","62,000,000,000","79,000,000,000","79,000,000,000","81,000,000,000","81,665,000,000","84,000,000,000","83,000,000,000","81,000,000,000","85,928,000,000","87,000,000,000","87,000,000,000","87,000,000,000","69,001,000,000","74,741,000,000","69,000,000,000","77,000,000,000","80,316,000,000","84,218,000,000","86,823,000,000","86,039,000,000","83,986,000,000","80,400,000,000","76,310,000,000","69,253,000,000","68,328,000,000","65,383,000,000","61,683,000,000","56,714,000,000","56,963,000,000","54,026,000,000","60,434,000,000","60,766,000,000","63,263,000,000","56,976,000,000","55,488,000,000","55,326,000,000","55,023,000,000","49,023,000,000","49,356,000,000","49,582,000,000","51,783,000,000","48,373,000,000","48,000,000,000","48,706,000,000","51,894,000,000","50,694,000,000","50,530,000,000","48,545,000,000","52,925,000,000","47,336,000,000","42,015,000,000","45,265,000,000","47,217,000,000","41,147,000,000","41,552,000,000","39,703,000,000","39,322,000,000","37,774,000,000","35,138,000,000","35,716,000,000","38,017,000,000","35,709,000,000","34,366,000,000","32,037,000,000","33,482,000,000","33,377,000,000","32,939,000,000","33,891,000,000","33,244,000,000","30,689,000,000","29,646,000,000","28,391,000,000","28,205,000,000","28,985,000,000","27,985,000,000","30,875,000,000","29,583,000,000","48,482,000,000","46,611,000,000","44,912,000,000","48,436,000,000","47,800,000,000","45,902,000,000","45,812,000,000","42,804,000,000","42,985,000,000","41,783,000,000","39,533,000,000","38,265,000,000","39,673,000,000","39,124,000,000","37,007,000,000","36,343,000,000"
